sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
800951,5,2024-06-15,Highlander,59064.64,5.34,Completed
800952,16,2024-06-24,Tacoma,46568.93,6.06,Completed
800953,15,2024-06-27,Highlander,73065.35,4.86,Completed
800954,17,2024-06-08,Tacoma,30622.23,4.51,Completed
800955,15,2024-06-14,RAV4,53504.86,4.86,Completed
800956,11,2024-06-11,Tacoma,34022.75,4.16,Completed
800957,7,2024-06-10,RAV4,49008.09,5.39,Completed
800958,1,2024-06-13,Highlander,63797.8,5.24,Completed
800959,14,2024-06-29,Highlander,68860.64,5.1,Completed
800960,20,2024-06-14,Prius,38417.52,5.77,Completed
800961,16,2024-06-10,Tundra,57922.81,6.06,Completed
800962,9,2024-06-17,Corolla,23183.14,4.4,Completed
800963,11,2024-06-14,Prius,25848.09,4.16,Completed
800964,12,2024-06-26,Camry,41364.95,5.65,Completed
800965,13,2024-06-25,Tundra,55432.76,5.61,Completed
800966,6,2024-06-01,Sienna,37516.71,3.86,Completed
800967,14,2024-06-15,Corolla,28977.18,5.1,Completed
800968,17,2024-06-21,Corolla,20542.98,4.51,Completed
800969,4,2024-06-06,Tundra,36428.57,3.81,Completed
800970,18,2024-06-20,Prius,39422.66,5.68,Completed
800971,17,2024-06-04,RAV4,38612.59,4.51,Completed
800972,11,2024-06-27,Corolla,24942.12,4.16,Completed
800973,2,2024-06-01,Prius,28467.47,4.0,Completed
800974,8,2024-06-04,RAV4,52792.47,5.84,Completed
800975,14,2024-06-03,Highlander,62171.87,5.1,Completed
800976,9,2024-06-26,Tacoma,32724.09,4.4,Cancelled
800977,19,2024-06-19,Highlander,67307.51,5.48,Completed
800978,20,2024-06-23,Tacoma,45241.37,5.77,Completed
800979,18,2024-06-06,Prius,39941.84,5.68,Completed
800980,11,2024-06-26,Corolla,25186.41,4.16,Completed
800981,5,2024-06-28,Camry,34322.71,5.34,Completed
800982,2,2024-06-14,Sienna,39623.11,4.0,Completed
800983,6,2024-06-29,Camry,29959.77,3.86,Completed
800984,2,2024-06-12,Sienna,41107.7,4.0,Completed
800985,6,2024-06-06,Tundra,39194.42,3.86,Completed
800986,10,2024-06-26,Prius,29350.66,4.88,Completed
800987,6,2024-06-22,Corolla,20455.93,3.86,Completed
800988,20,2024-06-22,Tacoma,51094.6,5.77,Completed
800989,1,2024-06-14,Tundra,43238.25,5.24,Completed
800990,13,2024-06-25,Corolla,33683.12,5.61,Completed
800991,9,2024-06-26,Prius,27436.06,4.4,Cancelled
800992,1,2024-06-22,RAV4,41106.36,5.24,Completed
800993,14,2024-06-04,Tundra,50434.91,5.1,Completed
800994,9,2024-06-29,Tacoma,34722.63,4.4,Completed
800995,2,2024-06-28,RAV4,42057.93,4.0,Completed
800996,2,2024-06-28,Prius,27718.02,4.0,Completed
800997,16,2024-06-28,RAV4,48534.36,6.06,Completed
800998,5,2024-06-07,Sienna,46934.92,5.34,Completed
800999,2,2024-06-15,Sienna,43928.01,4.0,Completed
801000,18,2024-06-14,Tacoma,45839.92,5.68,Completed
