sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
763687,13,2023-12-07,Prius,43419.37,5.61,Completed
763688,19,2023-12-29,Corolla,31551.8,5.48,Completed
763689,16,2023-12-07,RAV4,65573.04,6.06,Completed
763690,11,2023-12-03,Prius,31208.52,4.16,Completed
763691,1,2023-12-08,RAV4,49842.47,5.24,Completed
763692,6,2023-12-23,Prius,30922.8,3.86,Completed
763693,17,2023-12-17,Prius,31722.18,4.51,Completed
763694,8,2023-12-19,Sienna,71837.52,5.84,Completed
763695,19,2023-12-27,Tacoma,51181.37,5.48,Completed
763696,13,2023-12-05,Corolla,40264.27,5.61,Completed
763697,4,2023-12-09,Sienna,45390.74,3.81,Completed
763698,18,2023-12-04,Tacoma,61173.62,5.68,Completed
763699,15,2023-12-23,Corolla,36626.52,4.86,Pending
763700,17,2023-12-12,Tacoma,36738.49,4.51,Completed
763701,11,2023-12-06,Tundra,52029.65,4.16,Completed
763702,17,2023-12-15,Corolla,29289.95,4.51,Completed
763703,1,2023-12-22,Corolla,33868.31,5.24,Completed
763704,17,2023-12-25,Sienna,50190.02,4.51,Completed
763705,13,2023-12-24,Camry,57444.64,5.61,Completed
763706,19,2023-12-06,Camry,48624.28,5.48,Completed
763707,9,2023-12-18,Prius,29465.14,4.4,Completed
763708,14,2023-12-11,Sienna,60789.79,5.1,Completed
763709,14,2023-12-17,Corolla,39539.41,5.1,Completed
763710,16,2023-12-14,Corolla,42974.77,6.06,Completed
763711,14,2023-12-21,Sienna,66087.21,5.1,Completed
763712,14,2023-12-04,Corolla,36850.49,5.1,Completed
763713,9,2023-12-12,Tacoma,41531.13,4.4,Completed
763714,10,2023-12-06,Corolla,27268.1,4.88,Completed
763715,7,2023-12-11,Corolla,42388.9,5.39,Completed
763716,3,2023-12-28,Sienna,66849.13,5.69,Completed
763717,3,2023-12-29,Highlander,91696.45,5.69,Completed
763718,18,2023-12-22,Highlander,90047.01,5.68,Completed
763719,18,2023-12-10,RAV4,61316.72,5.68,Completed
763720,7,2023-12-26,RAV4,67241.1,5.39,Completed
763721,10,2023-12-04,Camry,38247.68,4.88,Completed
763722,15,2023-12-13,Tundra,61178.59,4.86,Completed
763723,9,2023-12-10,RAV4,48397.17,4.4,Completed
763724,9,2023-12-12,Prius,29307.98,4.4,Completed
763725,20,2023-12-11,Sienna,72362.04,5.77,Completed
763726,3,2023-12-29,Sienna,71844.55,5.69,Completed
763727,14,2023-12-17,Corolla,39660.63,5.1,Completed
763728,6,2023-12-12,Corolla,29465.82,3.86,Completed
763729,20,2023-12-18,Highlander,91632.99,5.77,Completed
763730,12,2023-12-31,Camry,57173.93,5.65,Completed
763731,1,2023-12-28,Prius,37707.59,5.24,Completed
763732,9,2023-12-03,Sienna,44894.06,4.4,Completed
