sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
580208,17,2021-07-01,Corolla,19735.97,4.51,Completed
580209,13,2021-07-25,Sienna,47903.32,5.61,Completed
580210,2,2021-07-17,Sienna,33734.16,4.0,Completed
580211,2,2021-07-11,Sienna,34789.82,4.0,Completed
580212,20,2021-07-23,Sienna,47470.61,5.77,Completed
580213,2,2021-07-17,Sienna,35751.28,4.0,Completed
580214,16,2021-07-02,Highlander,64430.22,6.06,Completed
580215,4,2021-07-27,Tacoma,26937.34,3.81,Completed
580216,7,2021-07-11,Tundra,51386.04,5.39,Completed
580217,8,2021-07-13,Camry,40437.72,5.84,Completed
580218,2,2021-07-15,Camry,28326.47,4.0,Completed
580219,20,2021-07-05,Prius,33222.23,5.77,Completed
580220,14,2021-07-08,Camry,32505.77,5.1,Completed
580221,1,2021-07-20,Prius,24613.75,5.24,Completed
580222,19,2021-07-12,Corolla,23196.71,5.48,Completed
580223,12,2021-07-19,Tundra,51483.29,5.65,Completed
580224,9,2021-07-11,Highlander,46759.14,4.4,Completed
580225,3,2021-07-29,Corolla,27372.63,5.69,Completed
580226,6,2021-07-08,Prius,24273.82,3.86,Completed
580227,12,2021-07-01,Prius,30501.38,5.65,Cancelled
580228,5,2021-07-08,RAV4,37324.02,5.34,Completed
580229,16,2021-07-02,Highlander,60741.71,6.06,Completed
580230,4,2021-07-26,Highlander,38341.31,3.81,Completed
580231,16,2021-07-11,Tacoma,42842.0,6.06,Cancelled
580232,20,2021-07-01,Tacoma,38838.87,5.77,Completed
580233,13,2021-07-12,Highlander,58518.76,5.61,Completed
580234,15,2021-07-16,Camry,37666.72,4.86,Completed
580235,13,2021-07-17,Highlander,65236.26,5.61,Completed
580236,11,2021-07-31,Sienna,31912.84,4.16,Completed
580237,11,2021-07-04,RAV4,33751.69,4.16,Completed
580238,14,2021-07-22,Highlander,53960.48,5.1,Completed
580239,17,2021-07-14,Sienna,33758.38,4.51,Completed
580240,16,2021-07-20,RAV4,48262.16,6.06,Completed
580241,5,2021-07-03,RAV4,36627.33,5.34,Completed
580242,12,2021-07-09,Prius,28944.86,5.65,Completed
580243,13,2021-07-29,Prius,31915.26,5.61,Completed
580244,10,2021-07-20,Sienna,36722.73,4.88,Completed
580245,16,2021-07-02,Camry,38380.93,6.06,Completed
580246,12,2021-07-21,Highlander,58730.01,5.65,Completed
580247,8,2021-07-20,RAV4,45885.31,5.84,Completed
580248,15,2021-07-11,Corolla,29749.75,4.86,Completed
580249,1,2021-07-05,Prius,26525.95,5.24,Completed
580250,20,2021-07-23,Sienna,51213.53,5.77,Completed
580251,11,2021-07-04,Highlander,46000.36,4.16,Completed
580252,8,2021-07-14,Prius,29500.55,5.84,Completed
580253,9,2021-07-06,Tundra,35977.55,4.4,Completed
580254,9,2021-07-19,Tundra,37763.71,4.4,Completed
580255,1,2021-07-08,Prius,27114.63,5.24,Cancelled
580256,3,2021-07-17,Tundra,50474.3,5.69,Completed
580257,16,2021-07-14,RAV4,42648.77,6.06,Completed
580258,12,2021-07-06,RAV4,45388.22,5.65,Completed
580259,13,2021-07-13,Tundra,51444.12,5.61,Pending
580260,10,2021-07-23,Corolla,20941.54,4.88,Completed
580261,15,2021-07-13,Tacoma,37372.89,4.86,Completed
580262,3,2021-07-03,Sienna,52379.14,5.69,Completed
580263,13,2021-07-01,Tundra,46292.2,5.61,Completed
580264,10,2021-07-23,Tundra,35501.75,4.88,Completed
580265,16,2021-07-25,Sienna,51900.53,6.06,Completed
580266,1,2021-07-18,Highlander,50392.74,5.24,Completed
580267,8,2021-07-19,Sienna,50152.31,5.84,Completed
580268,14,2021-07-31,Tundra,50292.58,5.1,Completed
580269,15,2021-07-08,RAV4,39511.44,4.86,Completed
580270,10,2021-07-02,Highlander,41784.78,4.88,Completed
580271,16,2021-07-03,Corolla,26230.44,6.06,Completed
580272,9,2021-07-03,Highlander,47822.39,4.4,Completed
580273,10,2021-07-22,Sienna,33936.94,4.88,Completed
580274,1,2021-07-17,Prius,28522.97,5.24,Completed
580275,9,2021-07-29,Camry,27742.81,4.4,Completed
580276,2,2021-07-25,Highlander,46050.93,4.0,Completed
580277,9,2021-07-28,Highlander,44669.42,4.4,Completed
580278,3,2021-07-15,Prius,34359.15,5.69,Completed
580279,20,2021-07-05,RAV4,42410.23,5.77,Completed
580280,3,2021-07-17,Corolla,29704.72,5.69,Completed
580281,13,2021-07-25,Sienna,45281.23,5.61,Completed
580282,16,2021-07-21,RAV4,43750.96,6.06,Completed
580283,16,2021-07-21,Prius,31607.63,6.06,Completed
580284,19,2021-07-12,RAV4,39422.24,5.48,Completed
580285,3,2021-07-22,Camry,37478.03,5.69,Completed
580286,14,2021-07-22,Tundra,45644.88,5.1,Completed
580287,9,2021-07-14,RAV4,31704.75,4.4,Completed
580288,17,2021-07-24,Sienna,30459.21,4.51,Completed
580289,7,2021-07-22,Tacoma,42486.91,5.39,Completed
580290,7,2021-07-27,RAV4,46955.78,5.39,Completed
580291,9,2021-07-04,RAV4,30058.32,4.4,Completed
580292,6,2021-07-30,Camry,24999.61,3.86,Completed
580293,1,2021-07-08,Highlander,49555.28,5.24,Completed
580294,1,2021-07-10,Corolla,22750.65,5.24,Completed
580295,6,2021-07-04,Tundra,31352.87,3.86,Completed
580296,12,2021-07-11,Camry,40856.02,5.65,Completed
580297,3,2021-07-15,RAV4,43960.66,5.69,Completed
