sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
524828,6,2020-11-01,Highlander,41663.4,3.86,Completed
524829,9,2020-11-29,Sienna,36320.93,4.4,Completed
524830,7,2020-11-26,Highlander,61371.43,5.39,Completed
524831,3,2020-11-07,Camry,43360.94,5.69,Completed
524832,19,2020-11-18,Corolla,22506.88,5.48,Completed
524833,16,2020-11-24,Highlander,61467.81,6.06,Completed
524834,4,2020-11-23,Sienna,34849.8,3.81,Completed
524835,3,2020-11-22,Tundra,54265.16,5.69,Completed
524836,9,2020-11-14,Tacoma,28954.94,4.4,Completed
524837,3,2020-11-22,Highlander,65567.88,5.69,Completed
524838,7,2020-11-02,RAV4,44932.43,5.39,Completed
524839,2,2020-11-03,Camry,29890.41,4.0,Completed
524840,11,2020-11-10,Sienna,36219.27,4.16,Completed
524841,14,2020-11-27,RAV4,39741.4,5.1,Completed
524842,4,2020-11-21,RAV4,32498.41,3.81,Completed
524843,18,2020-11-06,RAV4,46768.73,5.68,Completed
524844,8,2020-11-26,Tundra,49363.62,5.84,Completed
524845,4,2020-11-21,Prius,20355.87,3.81,Completed
524846,10,2020-11-29,Tundra,34964.35,4.88,Cancelled
524847,3,2020-11-27,Sienna,50170.63,5.69,Completed
524848,3,2020-11-07,RAV4,47255.05,5.69,Completed
524849,13,2020-11-26,Tacoma,41077.69,5.61,Completed
524850,4,2020-11-01,Prius,23968.02,3.81,Completed
524851,7,2020-11-04,Camry,41910.73,5.39,Completed
524852,18,2020-11-19,Sienna,52726.14,5.68,Completed
524853,8,2020-11-22,Highlander,61268.32,5.84,Completed
524854,5,2020-11-16,Sienna,40821.29,5.34,Completed
524855,13,2020-11-11,Prius,31114.37,5.61,Completed
524856,6,2020-11-25,Tacoma,31406.21,3.86,Completed
524857,16,2020-11-04,Sienna,45692.78,6.06,Completed
524858,6,2020-11-15,Highlander,44194.4,3.86,Completed
524859,4,2020-11-09,Prius,23187.17,3.81,Completed
524860,13,2020-11-29,Tundra,51051.62,5.61,Completed
524861,5,2020-11-27,Camry,32437.13,5.34,Completed
524862,1,2020-11-02,Camry,28942.69,5.24,Completed
524863,13,2020-11-30,Tundra,52223.45,5.61,Completed
524864,19,2020-11-25,Tacoma,33849.71,5.48,Completed
524865,9,2020-11-28,Highlander,47457.41,4.4,Completed
524866,5,2020-11-29,Corolla,23665.64,5.34,Completed
524867,9,2020-11-14,Camry,27750.82,4.4,Completed
524868,12,2020-11-28,Prius,30284.43,5.65,Pending
524869,3,2020-11-30,Camry,42748.1,5.69,Completed
524870,20,2020-11-26,Highlander,68070.28,5.77,Completed
524871,2,2020-11-23,Tundra,37258.94,4.0,Completed
524872,13,2020-11-11,Camry,42584.39,5.61,Completed
524873,7,2020-11-19,RAV4,48035.52,5.39,Completed
524874,3,2020-11-14,Highlander,64136.06,5.69,Completed
524875,12,2020-11-23,Tacoma,41279.39,5.65,Completed
524876,16,2020-11-22,Sienna,50740.66,6.06,Completed
524877,15,2020-11-08,Sienna,44536.16,4.86,Completed
524878,17,2020-11-01,Prius,20377.13,4.51,Completed
524879,16,2020-11-06,Prius,31307.78,6.06,Completed
524880,11,2020-11-07,Tundra,37140.2,4.16,Completed
524881,16,2020-11-02,RAV4,47955.95,6.06,Completed
524882,10,2020-11-29,RAV4,33251.85,4.88,Completed
524883,7,2020-11-09,Corolla,28489.81,5.39,Pending
524884,1,2020-11-29,Camry,29018.11,5.24,Completed
524885,18,2020-11-27,Prius,35913.79,5.68,Completed
524886,17,2020-11-16,RAV4,28987.8,4.51,Completed
524887,12,2020-11-21,Highlander,55939.09,5.65,Completed
524888,1,2020-11-25,Tacoma,34143.54,5.24,Completed
524889,9,2020-11-19,Prius,21420.15,4.4,Completed
524890,3,2020-11-10,Highlander,67951.94,5.69,Completed
524891,14,2020-11-03,Sienna,45651.77,5.1,Cancelled
524892,12,2020-11-25,Tacoma,40228.56,5.65,Completed
524893,6,2020-11-21,RAV4,32082.48,3.86,Completed
524894,6,2020-11-10,Corolla,21597.91,3.86,Completed
524895,7,2020-11-17,Tundra,46079.59,5.39,Completed
524896,20,2020-11-18,Tundra,48664.58,5.77,Completed
524897,10,2020-11-07,Highlander,49510.87,4.88,Completed
524898,11,2020-11-16,RAV4,31177.39,4.16,Completed
524899,6,2020-11-01,Corolla,18699.53,3.86,Completed
524900,2,2020-11-28,Corolla,22444.9,4.0,Completed
524901,19,2020-11-05,Prius,27069.7,5.48,Completed
524902,15,2020-11-01,Corolla,27781.16,4.86,Completed
524903,18,2020-11-10,RAV4,50110.81,5.68,Completed
524904,6,2020-11-09,Sienna,36450.39,3.86,Completed
524905,11,2020-11-02,Camry,30483.93,4.16,Completed
524906,3,2020-11-27,Tundra,52178.1,5.69,Completed
524907,14,2020-11-14,Tundra,47202.76,5.1,Completed
524908,12,2020-11-30,Tundra,47662.99,5.65,Completed
524909,3,2020-11-09,Tundra,53225.54,5.69,Completed
524910,17,2020-11-09,Tundra,31025.13,4.51,Completed
524911,18,2020-11-05,Sienna,55534.26,5.68,Completed
524912,10,2020-11-03,Prius,24985.77,4.88,Completed
524913,18,2020-11-21,Corolla,27746.9,5.68,Completed
524914,18,2020-11-09,RAV4,43240.63,5.68,Completed
524915,4,2020-11-21,Highlander,38849.34,3.81,Completed
524916,11,2020-11-18,Prius,23800.19,4.16,Completed
524917,1,2020-11-24,Prius,24612.92,5.24,Completed
524918,11,2020-11-19,Camry,29725.76,4.16,Pending
524919,17,2020-11-15,Sienna,31146.69,4.51,Completed
524920,2,2020-11-20,Prius,25339.94,4.0,Completed
524921,7,2020-11-08,Prius,31286.34,5.39,Completed
524922,11,2020-11-22,Tundra,37389.93,4.16,Completed
524923,1,2020-11-06,Camry,32636.5,5.24,Completed
524924,6,2020-11-11,Tacoma,27899.48,3.86,Completed
524925,11,2020-11-22,Tacoma,28820.1,4.16,Completed
524926,19,2020-11-19,Camry,30150.09,5.48,Completed
524927,3,2020-11-12,RAV4,50563.87,5.69,Completed
524928,18,2020-11-06,Highlander,63460.98,5.68,Completed
524929,15,2020-11-27,Tundra,52913.35,4.86,Completed
524930,17,2020-11-20,Camry,26940.7,4.51,Pending
524931,12,2020-11-16,Tacoma,36840.01,5.65,Completed
524932,17,2020-11-06,Highlander,45460.1,4.51,Completed
524933,20,2020-11-28,Tundra,51206.97,5.77,Completed
524934,13,2020-11-02,Corolla,29993.82,5.61,Completed
524935,20,2020-11-16,RAV4,47148.6,5.77,Completed
524936,18,2020-11-09,Tacoma,47274.85,5.68,Completed
524937,19,2020-11-06,Prius,27983.25,5.48,Completed
524938,20,2020-11-12,Tundra,49957.27,5.77,Completed
524939,11,2020-11-26,Sienna,32459.99,4.16,Completed
524940,2,2020-11-04,Tacoma,31311.49,4.0,Cancelled
524941,15,2020-11-11,RAV4,47053.47,4.86,Completed
524942,7,2020-11-13,Tundra,51182.96,5.39,Completed
524943,13,2020-11-29,Camry,43090.15,5.61,Pending
524944,19,2020-11-15,Highlander,53409.2,5.48,Completed
524945,18,2020-11-24,Tundra,55565.99,5.68,Completed
524946,13,2020-11-16,Highlander,59056.06,5.61,Completed
524947,7,2020-11-12,Prius,29170.52,5.39,Completed
524948,17,2020-11-08,Corolla,20236.1,4.51,Completed
524949,10,2020-11-21,Camry,30494.96,4.88,Completed
524950,9,2020-11-29,Camry,26803.92,4.4,Completed
524951,5,2020-11-27,Camry,33365.39,5.34,Cancelled
524952,9,2020-11-22,Prius,23510.29,4.4,Completed
524953,19,2020-11-13,Highlander,52897.11,5.48,Completed
524954,4,2020-11-06,Tacoma,30134.31,3.81,Completed
524955,9,2020-11-17,Corolla,18649.2,4.4,Completed
524956,4,2020-11-19,Tundra,36351.82,3.81,Completed
524957,15,2020-11-16,Camry,40432.6,4.86,Completed
524958,20,2020-11-24,Tundra,46344.73,5.77,Completed
524959,2,2020-11-28,Corolla,21896.76,4.0,Completed
524960,11,2020-11-08,Tundra,32683.55,4.16,Completed
524961,14,2020-11-19,Corolla,26239.53,5.1,Completed
524962,7,2020-11-17,Sienna,48659.19,5.39,Completed
524963,16,2020-11-25,Sienna,49168.84,6.06,Completed
524964,17,2020-11-21,Highlander,40826.77,4.51,Completed
524965,12,2020-11-16,Tacoma,42908.89,5.65,Completed
524966,5,2020-11-03,Tacoma,38151.24,5.34,Completed
524967,12,2020-11-18,Corolla,29098.35,5.65,Completed
524968,8,2020-11-11,Sienna,47455.87,5.84,Completed
524969,11,2020-11-12,Tundra,34572.76,4.16,Completed
524970,1,2020-11-25,Prius,28866.32,5.24,Completed
524971,15,2020-11-30,Tundra,43707.68,4.86,Completed
524972,19,2020-11-15,Tacoma,37768.75,5.48,Completed
524973,11,2020-11-14,Corolla,18854.34,4.16,Completed
524974,17,2020-11-23,Highlander,44739.78,4.51,Completed
524975,10,2020-11-19,Highlander,46248.13,4.88,Pending
524976,15,2020-11-21,Tacoma,43679.86,4.86,Completed
524977,6,2020-11-18,Highlander,40704.95,3.86,Completed
524978,12,2020-11-30,Corolla,25574.8,5.65,Completed
524979,20,2020-11-30,Prius,29364.96,5.77,Completed
524980,14,2020-11-02,RAV4,46208.94,5.1,Completed
524981,9,2020-11-15,Highlander,46140.46,4.4,Completed
524982,1,2020-11-05,RAV4,39971.28,5.24,Completed
524983,15,2020-11-13,Tundra,44833.87,4.86,Completed
524984,10,2020-11-17,Tacoma,31980.95,4.88,Completed
524985,17,2020-11-25,Prius,23800.46,4.51,Completed
