sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
263407,9,2017-06-21,Tacoma,35568.68,4.4,Completed
263408,3,2017-06-22,Tacoma,50142.71,5.69,Completed
263409,9,2017-06-26,Camry,29753.5,4.4,Completed
263410,11,2017-06-03,Prius,26983.43,4.16,Completed
263411,3,2017-06-08,Corolla,35688.12,5.69,Completed
263412,3,2017-06-19,RAV4,48721.41,5.69,Completed
263413,10,2017-06-25,Tundra,43783.79,4.88,Completed
263414,2,2017-06-01,Corolla,22956.13,4.0,Completed
263415,15,2017-06-22,Tundra,50092.02,4.86,Completed
263416,17,2017-06-05,Tacoma,35605.22,4.51,Completed
263417,9,2017-06-21,Highlander,56026.93,4.4,Completed
263418,19,2017-06-10,Highlander,64010.89,5.48,Cancelled
263419,11,2017-06-26,Sienna,37081.14,4.16,Completed
263420,10,2017-06-24,Corolla,22246.49,4.88,Completed
263421,9,2017-06-06,RAV4,35299.33,4.4,Completed
263422,5,2017-06-08,Corolla,27192.36,5.34,Completed
263423,14,2017-06-10,Highlander,67643.75,5.1,Completed
263424,17,2017-06-14,Tundra,37759.48,4.51,Completed
263425,7,2017-06-18,Corolla,29615.41,5.39,Completed
263426,13,2017-06-12,Tundra,60341.83,5.61,Completed
263427,17,2017-06-27,Camry,32177.13,4.51,Completed
263428,14,2017-06-14,Highlander,70517.36,5.1,Completed
263429,1,2017-06-08,Corolla,27400.74,5.24,Completed
263430,17,2017-06-29,Prius,26886.6,4.51,Completed
263431,15,2017-06-25,RAV4,47639.05,4.86,Completed
263432,12,2017-06-29,Highlander,67536.24,5.65,Pending
263433,8,2017-06-03,Tundra,54936.68,5.84,Completed
263434,20,2017-06-20,Prius,34304.1,5.77,Completed
263435,15,2017-06-16,Camry,45330.65,4.86,Completed
263436,9,2017-06-04,Prius,26502.64,4.4,Completed
263437,17,2017-06-13,Tundra,37197.38,4.51,Completed
263438,2,2017-06-26,Tundra,46309.87,4.0,Completed
263439,3,2017-06-08,Corolla,35175.05,5.69,Completed
263440,19,2017-06-04,RAV4,45161.39,5.48,Completed
263441,4,2017-06-04,Camry,30718.64,3.81,Completed
