sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
115851,7,2015-07-30,Corolla,32589.1,5.39,Completed
115852,8,2015-07-03,Tacoma,40864.02,5.84,Completed
115853,18,2015-07-25,RAV4,48806.66,5.68,Completed
115854,8,2015-07-31,Sienna,55711.25,5.84,Completed
115855,1,2015-07-11,Highlander,52954.33,5.24,Completed
115856,7,2015-07-29,Tacoma,43776.24,5.39,Completed
115857,12,2015-07-19,Prius,35265.89,5.65,Completed
115858,3,2015-07-22,Corolla,29007.6,5.69,Completed
115859,5,2015-07-13,Corolla,27295.39,5.34,Cancelled
115860,5,2015-07-19,Sienna,43884.27,5.34,Completed
115861,2,2015-07-29,Highlander,52240.63,4.0,Completed
115862,17,2015-07-25,Tundra,36532.13,4.51,Completed
115863,18,2015-07-19,Sienna,57915.44,5.68,Completed
115864,2,2015-07-19,RAV4,37866.22,4.0,Completed
115865,19,2015-07-20,Tundra,42191.23,5.48,Completed
115866,15,2015-07-23,Corolla,29631.23,4.86,Completed
115867,4,2015-07-03,Highlander,45434.47,3.81,Completed
115868,19,2015-07-22,Prius,31423.11,5.48,Completed
115869,17,2015-07-12,Tacoma,31605.72,4.51,Completed
115870,14,2015-07-16,Highlander,61917.07,5.1,Completed
115871,1,2015-07-22,Sienna,43220.34,5.24,Completed
115872,3,2015-07-17,Camry,44565.92,5.69,Completed
115873,20,2015-07-18,RAV4,45473.58,5.77,Completed
115874,1,2015-07-22,Prius,25513.19,5.24,Completed
115875,12,2015-07-24,Camry,40326.15,5.65,Completed
115876,4,2015-07-14,RAV4,32429.27,3.81,Completed
115877,4,2015-07-12,RAV4,33543.52,3.81,Completed
115878,8,2015-07-22,Camry,42280.5,5.84,Completed
115879,7,2015-07-03,Highlander,63241.08,5.39,Completed
115880,11,2015-07-04,Corolla,21920.91,4.16,Completed
115881,11,2015-07-11,Sienna,34286.13,4.16,Completed
115882,8,2015-07-31,Corolla,29800.95,5.84,Completed
115883,4,2015-07-18,Sienna,39172.47,3.81,Completed
115884,16,2015-07-09,Highlander,74048.39,6.06,Completed
115885,15,2015-07-12,Corolla,31920.39,4.86,Completed
115886,3,2015-07-13,Tacoma,43339.33,5.69,Completed
115887,11,2015-07-07,Corolla,21836.16,4.16,Completed
115888,12,2015-07-14,Tundra,52444.07,5.65,Completed
115889,17,2015-07-25,RAV4,34460.74,4.51,Pending
115890,20,2015-07-21,Prius,33695.77,5.77,Completed
115891,1,2015-07-01,Camry,31204.4,5.24,Completed
115892,9,2015-07-31,RAV4,36738.3,4.4,Completed
115893,3,2015-07-25,Tundra,57235.89,5.69,Completed
115894,7,2015-07-10,Corolla,31525.42,5.39,Completed
115895,11,2015-07-13,Highlander,43734.19,4.16,Completed
115896,9,2015-07-23,Prius,24975.22,4.4,Completed
115897,2,2015-07-12,Tundra,38683.15,4.0,Completed
115898,3,2015-07-20,Highlander,65413.92,5.69,Completed
115899,6,2015-07-19,RAV4,34484.78,3.86,Completed
115900,16,2015-07-26,Tacoma,46504.32,6.06,Completed
115901,7,2015-07-14,Corolla,27494.76,5.39,Completed
115902,14,2015-07-31,Highlander,57514.97,5.1,Pending
115903,6,2015-07-09,Prius,25200.59,3.86,Completed
115904,4,2015-07-05,Camry,29300.05,3.81,Completed
115905,8,2015-07-09,Highlander,64940.28,5.84,Completed
115906,14,2015-07-08,Tacoma,38111.38,5.1,Completed
115907,15,2015-07-03,Camry,42538.43,4.86,Completed
115908,9,2015-07-19,Corolla,19772.7,4.4,Completed
115909,7,2015-07-04,Sienna,48799.92,5.39,Completed
115910,5,2015-07-19,Camry,32495.09,5.34,Completed
115911,6,2015-07-23,Corolla,20259.69,3.86,Completed
115912,10,2015-07-19,Tundra,40472.28,4.88,Completed
