sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
63282,7,2014-11-10,Tacoma,46889.86,5.39,Completed
63283,7,2014-11-08,Corolla,29873.44,5.39,Completed
63284,7,2014-11-08,Highlander,73796.51,5.39,Completed
63285,7,2014-11-24,Prius,35651.94,5.39,Completed
63286,3,2014-11-14,Sienna,57256.89,5.69,Completed
63287,15,2014-11-19,Camry,39694.78,4.86,Completed
63288,10,2014-11-28,Tacoma,31680.55,4.88,Completed
63289,5,2014-11-18,Camry,37091.55,5.34,Completed
63290,18,2014-11-02,RAV4,50397.94,5.68,Completed
63291,8,2014-11-13,Sienna,49195.96,5.84,Completed
63292,7,2014-11-01,Sienna,50792.28,5.39,Completed
63293,13,2014-11-22,Camry,42316.0,5.61,Completed
63294,20,2014-11-27,Prius,31617.0,5.77,Completed
63295,20,2014-11-25,Corolla,28133.51,5.77,Completed
63296,6,2014-11-20,Sienna,34503.35,3.86,Completed
63297,9,2014-11-03,Tundra,41996.17,4.4,Completed
63298,4,2014-11-19,Highlander,51181.1,3.81,Completed
63299,2,2014-11-13,Tundra,44146.26,4.0,Completed
63300,14,2014-11-08,Camry,40177.7,5.1,Completed
63301,13,2014-11-14,Sienna,50811.1,5.61,Completed
63302,14,2014-11-12,Camry,38742.5,5.1,Completed
63303,5,2014-11-15,RAV4,43711.75,5.34,Completed
63304,11,2014-11-13,Highlander,46649.94,4.16,Completed
63305,20,2014-11-16,Tundra,48739.77,5.77,Completed
63306,5,2014-11-17,Tundra,41481.27,5.34,Completed
63307,19,2014-11-30,Tacoma,39638.05,5.48,Completed
63308,11,2014-11-08,Corolla,22430.0,4.16,Completed
63309,13,2014-11-03,Prius,34059.48,5.61,Completed
63310,10,2014-11-23,Sienna,39203.17,4.88,Completed
63311,1,2014-11-27,Prius,28585.41,5.24,Completed
63312,9,2014-11-04,Highlander,44611.67,4.4,Completed
63313,17,2014-11-13,Corolla,20568.9,4.51,Completed
63314,17,2014-11-23,Prius,22684.36,4.51,Completed
63315,20,2014-11-15,Tundra,58345.03,5.77,Completed
63316,9,2014-11-16,Corolla,21485.69,4.4,Completed
63317,11,2014-11-04,Corolla,21211.57,4.16,Completed
63318,7,2014-11-25,Tacoma,42234.27,5.39,Completed
63319,10,2014-11-17,Highlander,46161.22,4.88,Completed
63320,3,2014-11-28,Highlander,71502.8,5.69,Completed
63321,12,2014-11-07,Highlander,60883.29,5.65,Completed
63322,14,2014-11-19,Sienna,48628.5,5.1,Completed
63323,16,2014-11-10,Tundra,52714.37,6.06,Completed
63324,1,2014-11-03,Prius,28832.56,5.24,Completed
63325,1,2014-11-29,Tundra,45073.4,5.24,Completed
63326,12,2014-11-01,Camry,40794.59,5.65,Completed
63327,10,2014-11-09,RAV4,35729.9,4.88,Completed
63328,16,2014-11-15,Sienna,51483.48,6.06,Completed
63329,5,2014-11-27,Prius,31341.16,5.34,Completed
63330,18,2014-11-14,Tundra,62430.86,5.68,Completed
63331,8,2014-11-26,Sienna,51304.56,5.84,Completed
63332,7,2014-11-28,Highlander,68976.28,5.39,Completed
63333,9,2014-11-01,Tundra,37199.85,4.4,Completed
63334,6,2014-11-03,Camry,26477.59,3.86,Completed
63335,20,2014-11-16,Camry,43982.42,5.77,Completed
63336,17,2014-11-16,RAV4,32772.73,4.51,Completed
63337,11,2014-11-19,Highlander,51480.96,4.16,Completed
63338,19,2014-11-24,Prius,30962.64,5.48,Completed
63339,18,2014-11-12,Sienna,56816.24,5.68,Completed
63340,17,2014-11-23,Tundra,34870.67,4.51,Completed
63341,9,2014-11-10,Camry,30471.37,4.4,Pending
63342,4,2014-11-11,Corolla,22457.71,3.81,Completed
63343,15,2014-11-18,Tundra,54870.45,4.86,Pending
63344,19,2014-11-24,Prius,27158.17,5.48,Completed
63345,6,2014-11-09,Camry,28942.69,3.86,Completed
63346,4,2014-11-06,Highlander,42834.07,3.81,Completed
63347,7,2014-11-10,Tacoma,48633.04,5.39,Completed
63348,11,2014-11-06,Prius,27206.15,4.16,Completed
63349,3,2014-11-16,Tacoma,44503.54,5.69,Completed
63350,18,2014-11-02,Sienna,58024.72,5.68,Completed
63351,16,2014-11-09,Tacoma,49123.42,6.06,Completed
63352,14,2014-11-07,Corolla,30126.37,5.1,Completed
63353,14,2014-11-21,Sienna,53727.68,5.1,Completed
63354,9,2014-11-13,Tacoma,33156.39,4.4,Completed
63355,11,2014-11-01,Tacoma,35816.77,4.16,Completed
63356,10,2014-11-22,Prius,23573.67,4.88,Pending
63357,4,2014-11-11,Highlander,42080.26,3.81,Completed
63358,3,2014-11-16,Camry,44381.82,5.69,Completed
