sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
214162,2,2016-10-22,Corolla,21660.56,4.0,Completed
214163,19,2016-10-16,Corolla,23481.0,5.48,Completed
214164,4,2016-10-10,Highlander,41385.77,3.81,Completed
214165,16,2016-10-11,Prius,33936.2,6.06,Completed
214166,8,2016-10-07,Camry,40107.21,5.84,Completed
214167,7,2016-10-15,RAV4,46499.37,5.39,Completed
214168,16,2016-10-30,Camry,35970.18,6.06,Completed
214169,13,2016-10-27,RAV4,45844.24,5.61,Completed
214170,1,2016-10-02,Tundra,43476.71,5.24,Completed
214171,9,2016-10-28,Highlander,46750.14,4.4,Completed
214172,13,2016-10-04,Highlander,62854.68,5.61,Completed
214173,10,2016-10-05,RAV4,30780.08,4.88,Completed
214174,2,2016-10-07,Tundra,36921.52,4.0,Completed
214175,10,2016-10-13,Sienna,36383.84,4.88,Completed
214176,10,2016-10-22,Tundra,38754.38,4.88,Completed
214177,6,2016-10-12,Sienna,34333.3,3.86,Completed
214178,14,2016-10-19,Tacoma,37544.6,5.1,Completed
214179,7,2016-10-06,Highlander,62382.96,5.39,Completed
214180,6,2016-10-21,Sienna,35008.09,3.86,Completed
214181,15,2016-10-26,Tundra,43347.94,4.86,Completed
214182,17,2016-10-03,Highlander,41412.67,4.51,Completed
214183,16,2016-10-10,Corolla,27007.17,6.06,Completed
214184,4,2016-10-11,Corolla,19172.86,3.81,Completed
214185,19,2016-10-13,Corolla,24184.56,5.48,Completed
214186,10,2016-10-23,Corolla,22186.8,4.88,Completed
214187,2,2016-10-28,Highlander,43853.35,4.0,Completed
214188,9,2016-10-02,Tacoma,28067.23,4.4,Completed
214189,17,2016-10-17,Corolla,20807.0,4.51,Completed
214190,2,2016-10-07,Corolla,20377.32,4.0,Completed
214191,20,2016-10-04,Camry,38046.02,5.77,Completed
214192,20,2016-10-22,Prius,31912.71,5.77,Completed
214193,4,2016-10-14,Camry,24441.16,3.81,Completed
214194,19,2016-10-18,Highlander,54856.84,5.48,Completed
214195,11,2016-10-31,Prius,23104.04,4.16,Completed
214196,1,2016-10-20,Corolla,22091.67,5.24,Completed
214197,9,2016-10-12,Highlander,42739.03,4.4,Completed
214198,20,2016-10-05,Prius,33940.4,5.77,Completed
214199,7,2016-10-04,Sienna,50411.47,5.39,Completed
214200,20,2016-10-07,RAV4,44832.3,5.77,Completed
214201,10,2016-10-01,Prius,25395.48,4.88,Completed
214202,11,2016-10-21,Highlander,48665.27,4.16,Completed
214203,8,2016-10-20,Corolla,29608.96,5.84,Completed
214204,3,2016-10-04,Prius,33009.54,5.69,Completed
214205,1,2016-10-18,Prius,25034.55,5.24,Completed
214206,19,2016-10-25,Sienna,39416.51,5.48,Completed
214207,10,2016-10-12,Prius,23811.18,4.88,Completed
214208,17,2016-10-17,Tacoma,30860.3,4.51,Completed
214209,6,2016-10-01,RAV4,32310.3,3.86,Pending
214210,8,2016-10-16,Camry,34190.29,5.84,Completed
214211,19,2016-10-16,Tundra,39923.58,5.48,Cancelled
214212,5,2016-10-20,Prius,25226.1,5.34,Completed
214213,5,2016-10-08,Prius,28120.97,5.34,Completed
214214,8,2016-10-11,Camry,37520.01,5.84,Completed
214215,7,2016-10-29,Tundra,53201.68,5.39,Completed
214216,1,2016-10-12,Prius,24948.09,5.24,Completed
214217,2,2016-10-18,Highlander,50326.11,4.0,Completed
214218,19,2016-10-14,Tundra,39641.16,5.48,Completed
214219,13,2016-10-02,Highlander,63539.67,5.61,Completed
214220,15,2016-10-19,Corolla,28055.91,4.86,Completed
214221,18,2016-10-18,Prius,31105.87,5.68,Completed
214222,19,2016-10-27,Camry,35239.34,5.48,Completed
214223,17,2016-10-04,Sienna,36096.59,4.51,Completed
214224,12,2016-10-31,Corolla,26380.52,5.65,Completed
214225,15,2016-10-22,RAV4,43378.25,4.86,Completed
214226,13,2016-10-14,Highlander,64036.38,5.61,Completed
214227,3,2016-10-10,Highlander,60770.39,5.69,Completed
214228,20,2016-10-27,Camry,36141.37,5.77,Completed
214229,14,2016-10-13,Sienna,47430.3,5.1,Completed
214230,1,2016-10-01,Tacoma,32669.98,5.24,Completed
214231,7,2016-10-29,Sienna,47930.71,5.39,Completed
214232,17,2016-10-10,Highlander,42168.34,4.51,Completed
214233,16,2016-10-01,RAV4,44653.3,6.06,Completed
214234,1,2016-10-23,Tacoma,32730.7,5.24,Completed
214235,3,2016-10-27,Corolla,25912.01,5.69,Completed
214236,7,2016-10-30,Corolla,28567.9,5.39,Completed
214237,8,2016-10-02,Corolla,28023.03,5.84,Completed
214238,3,2016-10-03,Corolla,30526.19,5.69,Completed
214239,17,2016-10-12,Highlander,44130.34,4.51,Pending
214240,17,2016-10-18,RAV4,27695.48,4.51,Pending
214241,11,2016-10-25,Camry,29804.77,4.16,Completed
214242,4,2016-10-10,Prius,20355.74,3.81,Completed
214243,15,2016-10-22,Sienna,46979.45,4.86,Completed
214244,8,2016-10-04,RAV4,45186.57,5.84,Cancelled
214245,8,2016-10-27,Corolla,29585.12,5.84,Completed
214246,4,2016-10-31,Tundra,30939.0,3.81,Completed
214247,19,2016-10-08,Corolla,21903.35,5.48,Completed
214248,7,2016-10-26,Corolla,25834.16,5.39,Completed
214249,6,2016-10-18,Tundra,32713.12,3.86,Completed
214250,14,2016-10-09,Prius,27453.08,5.1,Completed
214251,17,2016-10-23,Tundra,33192.31,4.51,Completed
214252,10,2016-10-30,Sienna,38785.25,4.88,Completed
214253,19,2016-10-03,Highlander,48779.18,5.48,Completed
214254,3,2016-10-06,Highlander,63631.53,5.69,Completed
214255,17,2016-10-10,Corolla,18375.64,4.51,Completed
214256,14,2016-10-27,Corolla,25980.19,5.1,Completed
214257,19,2016-10-29,RAV4,40763.83,5.48,Completed
214258,12,2016-10-07,RAV4,45805.95,5.65,Completed
214259,1,2016-10-27,Corolla,21205.86,5.24,Completed
214260,3,2016-10-04,Tundra,46555.69,5.69,Completed
214261,19,2016-10-09,Highlander,55870.71,5.48,Completed
214262,6,2016-10-12,Sienna,35671.86,3.86,Completed
214263,16,2016-10-03,Sienna,53053.75,6.06,Completed
214264,6,2016-10-22,Highlander,46485.67,3.86,Completed
214265,20,2016-10-29,Prius,33195.9,5.77,Completed
214266,7,2016-10-06,Prius,30742.5,5.39,Completed
214267,16,2016-10-22,Highlander,68328.09,6.06,Cancelled
214268,15,2016-10-27,Prius,29780.29,4.86,Completed
214269,8,2016-10-10,Sienna,51890.84,5.84,Completed
214270,12,2016-10-26,Tundra,43349.77,5.65,Completed
214271,20,2016-10-13,Tacoma,43500.5,5.77,Completed
214272,20,2016-10-16,Corolla,28448.33,5.77,Completed
214273,10,2016-10-02,RAV4,31712.96,4.88,Pending
214274,15,2016-10-28,Prius,28790.28,4.86,Completed
214275,3,2016-10-02,Corolla,28009.99,5.69,Completed
214276,2,2016-10-10,Prius,24010.96,4.0,Completed
214277,14,2016-10-12,RAV4,40423.33,5.1,Completed
214278,14,2016-10-26,Tundra,42843.19,5.1,Completed
214279,13,2016-10-09,Corolla,27274.3,5.61,Completed
214280,12,2016-10-16,Prius,28941.14,5.65,Completed
214281,18,2016-10-29,Highlander,71584.05,5.68,Completed
214282,18,2016-10-18,Camry,36411.12,5.68,Completed
214283,3,2016-10-05,Camry,40436.41,5.69,Completed
214284,18,2016-10-19,Camry,38988.17,5.68,Completed
214285,18,2016-10-13,Highlander,63842.31,5.68,Completed
214286,7,2016-10-13,Highlander,66989.21,5.39,Completed
214287,6,2016-10-08,RAV4,29036.18,3.86,Completed
214288,9,2016-10-13,Camry,24646.55,4.4,Completed
214289,8,2016-10-19,Tacoma,36724.71,5.84,Completed
214290,10,2016-10-07,Tacoma,30542.15,4.88,Completed
