sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
598888,6,2021-10-06,Sienna,31370.21,3.86,Completed
598889,1,2021-10-11,Sienna,39389.47,5.24,Completed
598890,9,2021-10-20,Tacoma,27004.82,4.4,Completed
598891,3,2021-10-01,RAV4,37825.53,5.69,Completed
598892,4,2021-10-17,Tacoma,22785.34,3.81,Completed
598893,3,2021-10-03,Tacoma,36577.7,5.69,Completed
598894,14,2021-10-31,Corolla,24571.76,5.1,Completed
598895,1,2021-10-05,Tundra,33310.48,5.24,Completed
598896,11,2021-10-15,Tacoma,27480.97,4.16,Completed
598897,8,2021-10-31,Tacoma,38672.23,5.84,Completed
598898,20,2021-10-23,Highlander,57712.32,5.77,Completed
598899,2,2021-10-14,Prius,22555.94,4.0,Completed
598900,20,2021-10-22,Corolla,25902.59,5.77,Completed
598901,16,2021-10-17,RAV4,43374.21,6.06,Completed
598902,14,2021-10-22,Tacoma,33137.89,5.1,Completed
598903,15,2021-10-27,Tacoma,35619.74,4.86,Completed
598904,20,2021-10-13,Sienna,44655.93,5.77,Completed
598905,14,2021-10-04,Camry,33987.23,5.1,Completed
598906,10,2021-10-12,Camry,26668.44,4.88,Completed
598907,3,2021-10-23,Highlander,55642.62,5.69,Pending
598908,2,2021-10-08,Prius,22197.68,4.0,Pending
598909,18,2021-10-04,Tacoma,42674.18,5.68,Completed
598910,18,2021-10-15,Sienna,45287.82,5.68,Completed
598911,3,2021-10-01,Camry,33065.93,5.69,Completed
598912,16,2021-10-18,Tundra,46961.15,6.06,Completed
598913,7,2021-10-03,RAV4,42499.85,5.39,Completed
598914,9,2021-10-31,Prius,18951.1,4.4,Completed
598915,19,2021-10-17,Tacoma,29116.64,5.48,Completed
598916,11,2021-10-25,RAV4,28678.46,4.16,Completed
598917,8,2021-10-12,Sienna,46772.94,5.84,Completed
598918,19,2021-10-23,RAV4,34935.88,5.48,Completed
598919,1,2021-10-29,Sienna,32745.77,5.24,Completed
598920,16,2021-10-21,Sienna,46045.49,6.06,Completed
598921,1,2021-10-22,Tacoma,31708.15,5.24,Completed
598922,10,2021-10-22,Camry,23288.76,4.88,Completed
598923,6,2021-10-06,Tundra,30282.3,3.86,Completed
598924,19,2021-10-30,Prius,23262.76,5.48,Completed
598925,14,2021-10-03,Highlander,54611.51,5.1,Completed
598926,1,2021-10-07,Corolla,22304.14,5.24,Completed
598927,20,2021-10-03,RAV4,42676.4,5.77,Completed
598928,20,2021-10-22,RAV4,43173.85,5.77,Completed
598929,15,2021-10-25,Camry,33945.44,4.86,Cancelled
598930,18,2021-10-31,Tundra,51189.36,5.68,Pending
598931,17,2021-10-07,Tundra,27693.14,4.51,Completed
598932,9,2021-10-28,Camry,26567.82,4.4,Completed
598933,5,2021-10-18,Prius,23516.73,5.34,Completed
598934,18,2021-10-29,Sienna,46983.53,5.68,Completed
598935,3,2021-10-22,Corolla,26928.42,5.69,Completed
598936,11,2021-10-29,Tundra,31660.7,4.16,Completed
598937,13,2021-10-29,Highlander,60575.89,5.61,Completed
598938,9,2021-10-04,Tundra,29488.82,4.4,Completed
598939,14,2021-10-10,Tacoma,33436.82,5.1,Completed
598940,19,2021-10-06,Corolla,22139.15,5.48,Completed
598941,1,2021-10-22,Prius,25318.09,5.24,Completed
598942,9,2021-10-12,Sienna,31001.76,4.4,Completed
598943,13,2021-10-28,RAV4,43905.25,5.61,Completed
598944,17,2021-10-01,Highlander,40559.76,4.51,Completed
598945,17,2021-10-06,Sienna,32061.72,4.51,Completed
598946,13,2021-10-04,Prius,29426.08,5.61,Completed
598947,20,2021-10-23,Prius,27345.12,5.77,Completed
598948,11,2021-10-05,RAV4,31659.91,4.16,Completed
598949,2,2021-10-22,Tacoma,27767.25,4.0,Completed
598950,18,2021-10-22,Corolla,27185.1,5.68,Completed
598951,5,2021-10-27,Tacoma,30424.53,5.34,Completed
598952,6,2021-10-30,Prius,18688.78,3.86,Completed
598953,20,2021-10-21,Tundra,40577.14,5.77,Completed
598954,20,2021-10-25,Prius,25959.19,5.77,Completed
598955,17,2021-10-05,Highlander,38920.49,4.51,Completed
598956,6,2021-10-18,Corolla,17912.16,3.86,Completed
598957,18,2021-10-08,Tundra,43360.05,5.68,Completed
598958,8,2021-10-20,Sienna,40567.35,5.84,Completed
598959,1,2021-10-08,Tacoma,32513.91,5.24,Completed
598960,19,2021-10-03,Prius,24599.1,5.48,Completed
598961,19,2021-10-09,Prius,23628.41,5.48,Completed
598962,15,2021-10-25,Prius,28702.75,4.86,Completed
598963,14,2021-10-29,Sienna,43662.23,5.1,Completed
598964,8,2021-10-31,Camry,33755.7,5.84,Completed
598965,6,2021-10-10,Prius,21230.39,3.86,Completed
598966,2,2021-10-09,Corolla,17929.87,4.0,Completed
598967,8,2021-10-18,Tundra,46885.19,5.84,Completed
598968,10,2021-10-26,Highlander,40237.2,4.88,Completed
598969,18,2021-10-10,RAV4,39091.34,5.68,Completed
598970,2,2021-10-04,Camry,27939.3,4.0,Pending
598971,18,2021-10-20,Sienna,45402.98,5.68,Completed
598972,9,2021-10-21,Prius,20617.7,4.4,Completed
598973,18,2021-10-03,Prius,30472.95,5.68,Completed
598974,4,2021-10-08,Highlander,36847.21,3.81,Completed
598975,13,2021-10-02,Camry,38267.01,5.61,Completed
598976,10,2021-10-25,Tundra,34419.67,4.88,Cancelled
598977,14,2021-10-30,RAV4,40526.78,5.1,Completed
598978,19,2021-10-24,Camry,31745.91,5.48,Completed
598979,4,2021-10-28,Camry,22914.51,3.81,Completed
598980,13,2021-10-28,Corolla,24081.42,5.61,Completed
598981,12,2021-10-29,Corolla,25863.97,5.65,Pending
598982,1,2021-10-23,Tundra,36256.93,5.24,Completed
598983,17,2021-10-16,Corolla,17335.64,4.51,Completed
598984,12,2021-10-10,Prius,28991.03,5.65,Completed
598985,16,2021-10-03,Tundra,40095.49,6.06,Completed
598986,19,2021-10-27,Tundra,39559.89,5.48,Completed
598987,17,2021-10-10,Highlander,39412.46,4.51,Completed
598988,14,2021-10-19,Prius,28658.39,5.1,Pending
598989,2,2021-10-26,Sienna,30504.25,4.0,Completed
598990,13,2021-10-14,Tundra,49384.83,5.61,Completed
598991,12,2021-10-24,Prius,29483.35,5.65,Completed
598992,17,2021-10-27,Sienna,32749.89,4.51,Completed
598993,14,2021-10-03,Prius,27137.31,5.1,Completed
598994,10,2021-10-10,Camry,24436.74,4.88,Completed
598995,17,2021-10-23,Corolla,17293.35,4.51,Completed
598996,12,2021-10-24,Corolla,22608.16,5.65,Completed
598997,9,2021-10-13,Corolla,16661.32,4.4,Completed
598998,9,2021-10-05,Corolla,19565.05,4.4,Completed
598999,11,2021-10-08,Camry,23693.82,4.16,Completed
599000,18,2021-10-12,Corolla,26362.17,5.68,Completed
599001,6,2021-10-15,Prius,19543.66,3.86,Completed
599002,1,2021-10-07,Tacoma,31498.21,5.24,Completed
599003,12,2021-10-11,Prius,25547.86,5.65,Completed
599004,14,2021-10-22,Sienna,37385.75,5.1,Completed
599005,4,2021-10-16,RAV4,28413.17,3.81,Completed
599006,10,2021-10-13,Corolla,17172.03,4.88,Completed
599007,5,2021-10-13,Corolla,19440.61,5.34,Pending
599008,20,2021-10-19,Camry,35847.31,5.77,Completed
599009,20,2021-10-16,Prius,28144.51,5.77,Completed
599010,12,2021-10-05,Sienna,45594.51,5.65,Completed
599011,6,2021-10-20,Tundra,33678.24,3.86,Completed
599012,12,2021-10-01,Camry,32465.93,5.65,Completed
599013,8,2021-10-22,Camry,31347.27,5.84,Completed
599014,13,2021-10-29,Corolla,24720.9,5.61,Completed
599015,1,2021-10-29,Sienna,33199.91,5.24,Completed
599016,12,2021-10-30,Highlander,50114.07,5.65,Completed
599017,19,2021-10-12,Sienna,35345.67,5.48,Completed
599018,4,2021-10-25,Tundra,29024.53,3.81,Completed
599019,5,2021-10-17,RAV4,31644.12,5.34,Completed
599020,17,2021-10-04,Camry,22519.01,4.51,Completed
599021,9,2021-10-09,Tundra,30817.76,4.4,Completed
599022,11,2021-10-23,RAV4,28308.88,4.16,Completed
599023,3,2021-10-16,RAV4,37829.06,5.69,Completed
599024,3,2021-10-13,Highlander,62232.99,5.69,Completed
599025,7,2021-10-14,Tacoma,35682.55,5.39,Completed
599026,19,2021-10-25,Sienna,36394.02,5.48,Completed
599027,6,2021-10-18,Tundra,32851.22,3.86,Completed
599028,10,2021-10-06,Sienna,35286.06,4.88,Completed
599029,4,2021-10-19,Highlander,38397.59,3.81,Completed
599030,3,2021-10-12,Sienna,47118.77,5.69,Completed
599031,5,2021-10-02,Highlander,50490.82,5.34,Completed
599032,6,2021-10-15,Tacoma,26815.82,3.86,Completed
599033,15,2021-10-08,Sienna,39720.34,4.86,Completed
599034,16,2021-10-16,Corolla,24168.83,6.06,Pending
599035,18,2021-10-22,Camry,35676.12,5.68,Completed
599036,17,2021-10-20,RAV4,26655.8,4.51,Completed
599037,13,2021-10-24,Highlander,58765.53,5.61,Completed
599038,6,2021-10-19,Tacoma,25717.0,3.86,Completed
599039,6,2021-10-14,RAV4,27567.21,3.86,Completed
599040,13,2021-10-03,Tundra,46310.58,5.61,Completed
599041,19,2021-10-17,Highlander,50538.8,5.48,Completed
599042,3,2021-10-19,Highlander,55564.0,5.69,Completed
599043,6,2021-10-14,Camry,22342.1,3.86,Completed
599044,4,2021-10-05,Highlander,39825.45,3.81,Completed
599045,2,2021-10-13,Corolla,17691.47,4.0,Completed
599046,19,2021-10-28,Tacoma,32905.52,5.48,Completed
599047,19,2021-10-17,Tacoma,34661.91,5.48,Completed
599048,11,2021-10-14,Sienna,29985.47,4.16,Completed
599049,14,2021-10-03,Prius,25040.73,5.1,Completed
599050,12,2021-10-15,Prius,26846.13,5.65,Completed
599051,1,2021-10-20,Tundra,35351.67,5.24,Completed
599052,18,2021-10-06,Tundra,49875.16,5.68,Completed
599053,2,2021-10-17,Prius,20530.6,4.0,Completed
599054,19,2021-10-14,Prius,24158.13,5.48,Completed
599055,1,2021-10-08,RAV4,30598.02,5.24,Completed
599056,15,2021-10-11,Highlander,56072.13,4.86,Completed
599057,5,2021-10-27,Prius,24379.86,5.34,Completed
599058,14,2021-10-28,RAV4,35634.29,5.1,Completed
599059,17,2021-10-22,RAV4,28443.81,4.51,Completed
599060,3,2021-10-01,Tundra,44744.22,5.69,Completed
599061,12,2021-10-30,Tundra,40780.95,5.65,Completed
599062,7,2021-10-23,Prius,28289.09,5.39,Completed
599063,16,2021-10-12,Sienna,45948.38,6.06,Completed
599064,19,2021-10-26,Camry,29156.11,5.48,Completed
599065,9,2021-10-15,Camry,23958.99,4.4,Completed
599066,9,2021-10-07,Sienna,31604.43,4.4,Completed
599067,2,2021-10-12,Tacoma,26575.57,4.0,Completed
599068,19,2021-10-19,Prius,22161.87,5.48,Completed
599069,15,2021-10-10,Camry,34179.39,4.86,Completed
599070,9,2021-10-13,RAV4,30889.0,4.4,Completed
599071,13,2021-10-27,Corolla,24307.9,5.61,Completed
