sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
252530,5,2017-04-14,Sienna,54330.34,5.34,Completed
252531,10,2017-04-22,RAV4,42951.27,4.88,Completed
252532,1,2017-04-27,Tacoma,43540.19,5.24,Completed
252533,9,2017-04-05,Tundra,42821.53,4.4,Completed
252534,5,2017-04-10,Camry,39463.36,5.34,Completed
252535,17,2017-04-10,Prius,26039.12,4.51,Completed
252536,6,2017-04-13,RAV4,42790.93,3.86,Completed
252537,11,2017-04-12,Camry,33196.41,4.16,Completed
252538,3,2017-04-05,Tundra,58174.17,5.69,Completed
252539,10,2017-04-25,Sienna,47111.34,4.88,Completed
252540,5,2017-04-06,RAV4,42009.21,5.34,Completed
252541,20,2017-04-17,Tacoma,55911.4,5.77,Completed
252542,4,2017-04-13,RAV4,34647.27,3.81,Completed
252543,9,2017-04-06,Tundra,45373.58,4.4,Completed
252544,13,2017-04-28,RAV4,53338.23,5.61,Completed
252545,16,2017-04-11,Tacoma,49467.72,6.06,Completed
252546,4,2017-04-10,Tundra,40533.58,3.81,Completed
252547,18,2017-04-17,RAV4,56824.09,5.68,Completed
252548,11,2017-04-06,Prius,29423.66,4.16,Completed
252549,19,2017-04-26,Tundra,54030.55,5.48,Completed
252550,6,2017-04-30,Tacoma,39344.7,3.86,Completed
252551,17,2017-04-19,Camry,31844.51,4.51,Completed
252552,7,2017-04-10,Sienna,62127.78,5.39,Completed
252553,10,2017-04-08,Corolla,23300.68,4.88,Completed
252554,18,2017-04-21,Camry,45642.77,5.68,Completed
252555,7,2017-04-21,Tundra,58498.6,5.39,Completed
252556,17,2017-04-11,RAV4,40753.54,4.51,Completed
252557,7,2017-04-20,RAV4,61216.43,5.39,Completed
252558,2,2017-04-17,Tundra,46847.77,4.0,Completed
252559,13,2017-04-05,Sienna,57629.19,5.61,Pending
252560,11,2017-04-14,Sienna,42658.07,4.16,Completed
252561,6,2017-04-23,Highlander,54201.38,3.86,Completed
252562,13,2017-04-05,Sienna,63597.31,5.61,Completed
252563,6,2017-04-15,Tundra,43993.71,3.86,Completed
252564,9,2017-04-23,Prius,26690.81,4.4,Completed
252565,4,2017-04-27,Sienna,39220.54,3.81,Completed
252566,15,2017-04-15,Prius,39087.81,4.86,Completed
252567,19,2017-04-28,Prius,33064.75,5.48,Completed
252568,18,2017-04-14,Tacoma,54692.23,5.68,Completed
252569,7,2017-04-29,Prius,36526.67,5.39,Completed
252570,1,2017-04-13,Tundra,50340.15,5.24,Completed
252571,12,2017-04-07,Tundra,60471.12,5.65,Pending
252572,5,2017-04-19,RAV4,45647.01,5.34,Completed
252573,2,2017-04-08,Prius,29954.69,4.0,Completed
252574,7,2017-04-07,RAV4,61306.18,5.39,Completed
252575,19,2017-04-29,Corolla,29223.41,5.48,Completed
252576,2,2017-04-17,RAV4,45277.62,4.0,Completed
252577,5,2017-04-19,Prius,30063.53,5.34,Completed
252578,15,2017-04-08,Tundra,57493.08,4.86,Completed
252579,5,2017-04-12,Corolla,29367.39,5.34,Completed
252580,2,2017-04-06,Tundra,42095.15,4.0,Completed
252581,6,2017-04-14,Tacoma,34679.74,3.86,Pending
252582,3,2017-04-21,RAV4,56723.63,5.69,Completed
252583,4,2017-04-20,Sienna,39372.17,3.81,Completed
252584,11,2017-04-27,Tacoma,36017.45,4.16,Completed
252585,7,2017-04-25,Tacoma,49002.63,5.39,Completed
252586,14,2017-04-02,Tundra,56215.61,5.1,Completed
252587,17,2017-04-19,Camry,32393.21,4.51,Completed
252588,7,2017-04-09,Corolla,32556.57,5.39,Completed
252589,2,2017-04-16,Sienna,46583.05,4.0,Completed
252590,16,2017-04-12,Camry,49436.69,6.06,Completed
252591,9,2017-04-08,Sienna,40381.23,4.4,Completed
252592,7,2017-04-24,Tundra,57841.61,5.39,Completed
252593,3,2017-04-29,Corolla,39219.64,5.69,Completed
252594,10,2017-04-06,Sienna,46304.21,4.88,Completed
252595,12,2017-04-07,Prius,41315.7,5.65,Pending
252596,4,2017-04-13,Highlander,49038.96,3.81,Completed
252597,8,2017-04-20,RAV4,55501.85,5.84,Completed
252598,6,2017-04-18,Prius,26246.47,3.86,Completed
252599,8,2017-04-20,Sienna,56566.94,5.84,Completed
252600,6,2017-04-08,Tacoma,34399.78,3.86,Completed
252601,16,2017-04-08,Corolla,36826.95,6.06,Pending
252602,5,2017-04-27,RAV4,46162.15,5.34,Completed
252603,14,2017-04-28,Corolla,32909.72,5.1,Completed
252604,1,2017-04-20,Tundra,54428.07,5.24,Completed
252605,4,2017-04-09,Sienna,41079.1,3.81,Completed
252606,15,2017-04-23,Highlander,75121.24,4.86,Completed
252607,14,2017-04-30,Tundra,57406.55,5.1,Completed
252608,3,2017-04-08,Corolla,37839.64,5.69,Completed
252609,12,2017-04-19,Camry,45285.99,5.65,Completed
