sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
129049,15,2015-09-22,Corolla,26687.46,4.86,Completed
129050,7,2015-09-06,Camry,38902.1,5.39,Completed
129051,9,2015-09-06,Corolla,20665.24,4.4,Completed
129052,8,2015-09-18,RAV4,46289.25,5.84,Completed
129053,7,2015-09-15,Camry,38556.59,5.39,Completed
129054,7,2015-09-23,RAV4,52108.16,5.39,Completed
129055,18,2015-09-18,Highlander,73019.68,5.68,Completed
129056,12,2015-09-08,RAV4,47205.45,5.65,Completed
129057,19,2015-09-18,Corolla,27206.02,5.48,Completed
129058,9,2015-09-07,Corolla,20731.65,4.4,Completed
129059,1,2015-09-16,Tacoma,36156.27,5.24,Completed
129060,20,2015-09-01,Sienna,53491.52,5.77,Completed
129061,15,2015-09-29,Highlander,61745.14,4.86,Completed
129062,20,2015-09-05,Corolla,30858.05,5.77,Completed
129063,18,2015-09-20,Tacoma,46556.35,5.68,Completed
129064,20,2015-09-09,Prius,35586.72,5.77,Completed
129065,2,2015-09-20,Tacoma,33178.53,4.0,Completed
129066,15,2015-09-24,Corolla,26424.63,4.86,Completed
129067,3,2015-09-12,Corolla,33335.42,5.69,Completed
129068,13,2015-09-09,Sienna,57088.42,5.61,Completed
129069,14,2015-09-11,Corolla,28746.89,5.1,Completed
129070,10,2015-09-23,Tacoma,30435.2,4.88,Completed
129071,18,2015-09-30,Highlander,65763.19,5.68,Completed
129072,10,2015-09-27,Sienna,41992.67,4.88,Completed
129073,2,2015-09-19,RAV4,35666.9,4.0,Completed
129074,11,2015-09-20,Camry,30785.8,4.16,Completed
129075,2,2015-09-17,Highlander,52245.2,4.0,Completed
129076,3,2015-09-05,Sienna,59139.91,5.69,Completed
129077,12,2015-09-05,Corolla,27579.91,5.65,Completed
129078,10,2015-09-05,Highlander,50558.08,4.88,Completed
129079,18,2015-09-27,Sienna,51349.97,5.68,Completed
129080,17,2015-09-23,Highlander,46995.69,4.51,Completed
129081,17,2015-09-05,Tundra,38487.63,4.51,Completed
129082,10,2015-09-28,Tacoma,35646.89,4.88,Pending
129083,8,2015-09-21,Sienna,47229.6,5.84,Completed
129084,20,2015-09-27,Camry,40855.18,5.77,Completed
129085,14,2015-09-15,Prius,33645.66,5.1,Cancelled
129086,2,2015-09-05,Corolla,21170.44,4.0,Completed
129087,9,2015-09-13,Tacoma,28565.16,4.4,Completed
129088,13,2015-09-27,Tacoma,44860.09,5.61,Completed
129089,6,2015-09-09,Sienna,36843.48,3.86,Completed
129090,16,2015-09-25,Tacoma,45409.44,6.06,Completed
129091,14,2015-09-30,RAV4,43688.6,5.1,Completed
129092,10,2015-09-05,Corolla,20866.51,4.88,Completed
129093,20,2015-09-14,Tacoma,46494.47,5.77,Completed
129094,10,2015-09-13,Tundra,40334.15,4.88,Completed
129095,3,2015-09-13,Camry,45456.95,5.69,Completed
129096,6,2015-09-17,Camry,30801.76,3.86,Completed
129097,13,2015-09-12,RAV4,44524.81,5.61,Completed
129098,12,2015-09-03,Tacoma,46774.65,5.65,Completed
129099,17,2015-09-22,Sienna,37897.67,4.51,Completed
129100,14,2015-09-23,Camry,39481.14,5.1,Completed
129101,10,2015-09-09,Camry,28000.16,4.88,Completed
129102,12,2015-09-09,Tacoma,40299.18,5.65,Completed
129103,13,2015-09-07,Sienna,48842.46,5.61,Completed
129104,16,2015-09-16,Camry,42358.1,6.06,Completed
129105,1,2015-09-09,RAV4,36173.04,5.24,Completed
129106,15,2015-09-01,Prius,35153.14,4.86,Completed
129107,4,2015-09-26,Corolla,18836.04,3.81,Completed
129108,2,2015-09-04,Sienna,40696.94,4.0,Completed
129109,6,2015-09-30,Highlander,44772.48,3.86,Completed
129110,15,2015-09-05,Tundra,54380.38,4.86,Completed
129111,7,2015-09-04,RAV4,48131.5,5.39,Completed
129112,9,2015-09-10,Prius,25089.44,4.4,Completed
129113,19,2015-09-08,Prius,26640.71,5.48,Completed
129114,16,2015-09-10,Camry,42499.38,6.06,Completed
129115,5,2015-09-12,Prius,29012.28,5.34,Completed
129116,4,2015-09-29,RAV4,32411.76,3.81,Completed
129117,14,2015-09-06,Corolla,25884.06,5.1,Completed
129118,16,2015-09-11,Tundra,54824.29,6.06,Completed
129119,2,2015-09-09,Tacoma,32801.07,4.0,Completed
129120,4,2015-09-26,Corolla,20794.86,3.81,Completed
129121,17,2015-09-13,Highlander,46781.38,4.51,Completed
129122,11,2015-09-15,Tacoma,33807.26,4.16,Completed
129123,13,2015-09-19,Tacoma,46398.83,5.61,Completed
129124,2,2015-09-29,Sienna,37910.53,4.0,Completed
129125,2,2015-09-25,Corolla,22157.73,4.0,Completed
