sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
637984,17,2022-04-15,Highlander,51104.12,4.51,Cancelled
637985,12,2022-04-04,Prius,36862.45,5.65,Completed
637986,7,2022-04-14,Prius,38846.91,5.39,Completed
637987,19,2022-04-20,Sienna,54095.37,5.48,Completed
637988,17,2022-04-13,Corolla,27385.82,4.51,Completed
637989,4,2022-04-09,RAV4,39972.7,3.81,Completed
637990,3,2022-04-09,Sienna,65764.61,5.69,Completed
637991,16,2022-04-21,Tundra,60011.1,6.06,Completed
637992,13,2022-04-10,RAV4,63801.96,5.61,Completed
637993,7,2022-04-15,Sienna,63385.78,5.39,Completed
637994,13,2022-04-10,Highlander,86777.52,5.61,Completed
637995,16,2022-04-09,Tundra,65053.92,6.06,Completed
637996,6,2022-04-04,Highlander,59380.55,3.86,Completed
637997,14,2022-04-03,Prius,37235.83,5.1,Completed
637998,18,2022-04-22,Highlander,87930.73,5.68,Completed
637999,15,2022-04-02,Prius,42822.06,4.86,Completed
638000,20,2022-04-29,Sienna,58812.1,5.77,Completed
638001,1,2022-04-27,Camry,38890.08,5.24,Completed
638002,8,2022-04-23,Tundra,59586.82,5.84,Completed
638003,18,2022-04-18,Tundra,68469.79,5.68,Completed
638004,4,2022-04-09,Tacoma,38595.17,3.81,Completed
638005,9,2022-04-03,RAV4,44761.54,4.4,Completed
638006,1,2022-04-28,Prius,34965.81,5.24,Completed
638007,2,2022-04-18,Prius,32824.37,4.0,Completed
638008,19,2022-04-05,Sienna,58589.28,5.48,Completed
638009,15,2022-04-02,Highlander,81009.21,4.86,Completed
638010,12,2022-04-14,Prius,42955.93,5.65,Completed
638011,18,2022-04-11,Prius,43873.64,5.68,Completed
638012,8,2022-04-23,Sienna,64094.29,5.84,Completed
638013,9,2022-04-01,RAV4,44705.98,4.4,Cancelled
638014,10,2022-04-06,RAV4,43175.51,4.88,Pending
638015,12,2022-04-01,Prius,37954.54,5.65,Completed
638016,4,2022-04-23,Highlander,58492.94,3.81,Completed
638017,14,2022-04-17,Tundra,54759.37,5.1,Completed
638018,13,2022-04-13,Prius,41957.69,5.61,Completed
638019,17,2022-04-19,RAV4,41760.94,4.51,Completed
638020,5,2022-04-03,Camry,44255.55,5.34,Completed
638021,13,2022-04-15,Corolla,35916.39,5.61,Completed
638022,11,2022-04-27,Corolla,28418.41,4.16,Completed
638023,11,2022-04-15,Tundra,42202.65,4.16,Completed
638024,8,2022-04-30,RAV4,60016.55,5.84,Completed
638025,11,2022-04-23,Sienna,49055.34,4.16,Completed
638026,3,2022-04-17,Corolla,39568.14,5.69,Completed
638027,18,2022-04-10,Corolla,41993.45,5.68,Completed
638028,1,2022-04-17,RAV4,43637.58,5.24,Completed
638029,12,2022-04-04,Tacoma,48453.83,5.65,Completed
638030,5,2022-04-09,Tundra,57854.73,5.34,Completed
638031,18,2022-04-03,RAV4,55621.16,5.68,Completed
638032,2,2022-04-01,Prius,31839.57,4.0,Completed
638033,6,2022-04-20,Corolla,24738.28,3.86,Completed
