sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
357470,20,2018-08-19,Highlander,63209.44,5.77,Completed
357471,19,2018-08-15,Corolla,25633.83,5.48,Completed
357472,7,2018-08-27,Highlander,66985.0,5.39,Cancelled
357473,2,2018-08-23,Tundra,36808.6,4.0,Completed
357474,11,2018-08-17,Corolla,21605.9,4.16,Completed
357475,7,2018-08-25,Sienna,51287.49,5.39,Completed
357476,8,2018-08-20,RAV4,41794.16,5.84,Completed
357477,3,2018-08-27,Highlander,62142.62,5.69,Completed
357478,17,2018-08-22,Camry,29055.75,4.51,Completed
357479,7,2018-08-20,Tundra,46746.89,5.39,Completed
357480,14,2018-08-14,RAV4,42810.4,5.1,Pending
357481,15,2018-08-02,Tacoma,45419.31,4.86,Completed
357482,19,2018-08-13,Corolla,26150.75,5.48,Completed
357483,9,2018-08-18,RAV4,34419.12,4.4,Completed
357484,11,2018-08-17,Sienna,36964.49,4.16,Completed
357485,7,2018-08-16,Camry,37406.63,5.39,Completed
357486,15,2018-08-06,Tacoma,40968.53,4.86,Completed
357487,18,2018-08-05,Corolla,31741.06,5.68,Completed
357488,6,2018-08-18,Sienna,33884.31,3.86,Cancelled
357489,13,2018-08-29,Corolla,27316.95,5.61,Completed
357490,6,2018-08-29,Prius,21401.12,3.86,Completed
357491,18,2018-08-28,Camry,43209.52,5.68,Completed
357492,2,2018-08-27,Corolla,23066.5,4.0,Completed
357493,9,2018-08-24,Tundra,38103.58,4.4,Pending
357494,20,2018-08-09,Tundra,50188.63,5.77,Completed
357495,7,2018-08-08,Tundra,51765.24,5.39,Completed
357496,16,2018-08-28,Corolla,30787.05,6.06,Completed
357497,7,2018-08-22,RAV4,42894.96,5.39,Completed
357498,1,2018-08-07,Corolla,24559.24,5.24,Completed
357499,5,2018-08-19,Corolla,24663.33,5.34,Completed
357500,13,2018-08-23,Highlander,70057.47,5.61,Completed
357501,11,2018-08-25,Sienna,38592.58,4.16,Completed
357502,5,2018-08-16,Corolla,24552.64,5.34,Completed
357503,20,2018-08-31,Prius,35581.3,5.77,Completed
357504,16,2018-08-02,Highlander,70189.57,6.06,Completed
357505,12,2018-08-27,RAV4,48676.27,5.65,Completed
357506,8,2018-08-05,Tundra,48466.19,5.84,Completed
357507,7,2018-08-22,Prius,34996.87,5.39,Completed
357508,4,2018-08-23,Corolla,20014.37,3.81,Completed
357509,6,2018-08-14,Highlander,45068.19,3.86,Completed
357510,12,2018-08-15,Camry,37810.79,5.65,Completed
357511,4,2018-08-22,Corolla,19276.74,3.81,Completed
357512,19,2018-08-27,Highlander,60415.62,5.48,Completed
357513,17,2018-08-02,RAV4,29948.46,4.51,Completed
357514,17,2018-08-28,Highlander,42471.85,4.51,Completed
357515,15,2018-08-03,Tacoma,40825.6,4.86,Completed
357516,1,2018-08-29,RAV4,35340.27,5.24,Completed
357517,15,2018-08-10,Camry,41692.46,4.86,Pending
357518,7,2018-08-23,Highlander,60573.27,5.39,Completed
357519,10,2018-08-28,Camry,28324.41,4.88,Completed
357520,7,2018-08-27,Highlander,64109.8,5.39,Completed
357521,18,2018-08-05,Sienna,49156.84,5.68,Completed
357522,12,2018-08-14,Tundra,53081.15,5.65,Completed
357523,14,2018-08-31,Tacoma,41585.83,5.1,Pending
357524,8,2018-08-02,Camry,35669.51,5.84,Completed
357525,11,2018-08-05,RAV4,35955.1,4.16,Completed
357526,4,2018-08-24,RAV4,32891.02,3.81,Completed
357527,14,2018-08-10,Sienna,45152.6,5.1,Completed
357528,7,2018-08-24,Camry,37559.91,5.39,Completed
357529,10,2018-08-29,Sienna,34985.44,4.88,Cancelled
357530,6,2018-08-08,Corolla,20478.19,3.86,Completed
357531,13,2018-08-28,Prius,35738.41,5.61,Completed
357532,19,2018-08-18,Highlander,57844.48,5.48,Completed
357533,8,2018-08-10,RAV4,44006.22,5.84,Completed
357534,17,2018-08-21,Corolla,22126.01,4.51,Completed
357535,15,2018-08-01,Highlander,58527.07,4.86,Completed
357536,12,2018-08-13,Corolla,25809.18,5.65,Completed
357537,13,2018-08-02,Corolla,32771.55,5.61,Completed
357538,12,2018-08-08,Highlander,62151.57,5.65,Completed
357539,19,2018-08-31,Prius,30894.12,5.48,Completed
357540,15,2018-08-19,Highlander,64452.83,4.86,Completed
357541,3,2018-08-07,Camry,43559.73,5.69,Completed
357542,7,2018-08-10,Tundra,50437.1,5.39,Completed
357543,6,2018-08-24,Sienna,37182.36,3.86,Completed
357544,19,2018-08-15,Camry,31776.55,5.48,Completed
357545,10,2018-08-27,Corolla,21520.99,4.88,Completed
357546,4,2018-08-27,Tacoma,28758.42,3.81,Completed
357547,8,2018-08-27,Camry,39191.62,5.84,Completed
357548,10,2018-08-05,Sienna,39216.95,4.88,Completed
357549,20,2018-08-31,Sienna,48002.81,5.77,Completed
357550,16,2018-08-14,Corolla,28384.45,6.06,Completed
357551,7,2018-08-03,RAV4,50809.07,5.39,Completed
357552,4,2018-08-22,Sienna,31646.2,3.81,Cancelled
357553,19,2018-08-22,Camry,34067.9,5.48,Completed
