sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
268962,17,2017-07-02,Tundra,32306.68,4.51,Completed
268963,7,2017-07-20,Sienna,47751.3,5.39,Completed
268964,8,2017-07-25,RAV4,41806.59,5.84,Completed
268965,17,2017-07-06,Sienna,35805.37,4.51,Completed
268966,12,2017-07-25,Prius,35472.3,5.65,Completed
268967,7,2017-07-16,Tundra,51912.25,5.39,Completed
268968,10,2017-07-13,Sienna,36891.9,4.88,Completed
268969,12,2017-07-24,RAV4,44601.94,5.65,Completed
268970,10,2017-07-19,Highlander,43310.92,4.88,Completed
268971,11,2017-07-29,Tundra,34187.51,4.16,Completed
268972,1,2017-07-02,Corolla,21962.83,5.24,Completed
268973,19,2017-07-13,RAV4,39256.43,5.48,Completed
268974,4,2017-07-07,Corolla,21789.02,3.81,Completed
268975,20,2017-07-12,Sienna,48270.77,5.77,Completed
268976,1,2017-07-02,Tacoma,38169.71,5.24,Completed
268977,14,2017-07-26,Highlander,61338.78,5.1,Completed
268978,13,2017-07-04,RAV4,47154.66,5.61,Completed
268979,10,2017-07-02,RAV4,37703.44,4.88,Completed
268980,17,2017-07-09,RAV4,32451.23,4.51,Completed
268981,19,2017-07-07,Prius,27382.19,5.48,Completed
268982,8,2017-07-16,RAV4,42260.26,5.84,Completed
268983,20,2017-07-12,Highlander,70521.15,5.77,Completed
268984,11,2017-07-16,Tundra,34029.13,4.16,Completed
268985,12,2017-07-12,Sienna,45421.55,5.65,Completed
268986,7,2017-07-12,Tundra,47518.95,5.39,Completed
268987,13,2017-07-02,Camry,39277.5,5.61,Completed
268988,5,2017-07-17,Sienna,44220.48,5.34,Cancelled
268989,1,2017-07-27,Tundra,41658.85,5.24,Completed
268990,10,2017-07-13,RAV4,32252.06,4.88,Completed
268991,20,2017-07-05,RAV4,46749.6,5.77,Completed
268992,20,2017-07-20,Tundra,53880.86,5.77,Completed
268993,8,2017-07-19,Corolla,31517.24,5.84,Completed
268994,8,2017-07-13,Highlander,60922.91,5.84,Completed
268995,15,2017-07-03,Corolla,30693.9,4.86,Completed
268996,19,2017-07-27,Camry,36489.33,5.48,Completed
268997,15,2017-07-20,Camry,41495.98,4.86,Completed
268998,1,2017-07-09,RAV4,39185.74,5.24,Completed
268999,9,2017-07-14,Camry,30495.09,4.4,Completed
269000,3,2017-07-04,Sienna,51414.8,5.69,Completed
269001,2,2017-07-26,Corolla,20010.46,4.0,Completed
269002,7,2017-07-22,Camry,36836.57,5.39,Completed
269003,12,2017-07-29,Tacoma,39757.48,5.65,Completed
269004,16,2017-07-02,RAV4,43861.45,6.06,Completed
269005,10,2017-07-15,Corolla,20459.49,4.88,Completed
269006,6,2017-07-31,Sienna,38705.19,3.86,Completed
269007,16,2017-07-27,Camry,36469.89,6.06,Completed
269008,17,2017-07-25,Prius,20809.32,4.51,Completed
269009,10,2017-07-28,Corolla,23352.71,4.88,Completed
269010,8,2017-07-11,Sienna,51196.46,5.84,Completed
269011,13,2017-07-22,Prius,31641.48,5.61,Completed
269012,2,2017-07-14,Tundra,40143.48,4.0,Completed
269013,14,2017-07-15,Prius,33407.88,5.1,Completed
269014,9,2017-07-25,Tacoma,30965.82,4.4,Completed
269015,13,2017-07-20,Highlander,61474.9,5.61,Completed
269016,2,2017-07-08,Tacoma,30088.79,4.0,Completed
269017,13,2017-07-27,Prius,35168.56,5.61,Completed
269018,18,2017-07-23,Camry,44854.73,5.68,Completed
269019,20,2017-07-28,Highlander,70129.24,5.77,Pending
269020,5,2017-07-12,Tundra,44742.92,5.34,Completed
269021,15,2017-07-23,Sienna,48980.26,4.86,Completed
269022,5,2017-07-02,Prius,29262.23,5.34,Completed
269023,7,2017-07-26,Sienna,47429.97,5.39,Pending
269024,16,2017-07-12,Highlander,64127.09,6.06,Completed
269025,1,2017-07-29,Tundra,43787.75,5.24,Completed
269026,7,2017-07-08,Camry,42979.72,5.39,Completed
269027,7,2017-07-25,Camry,42920.74,5.39,Completed
269028,18,2017-07-03,RAV4,49529.0,5.68,Completed
269029,15,2017-07-23,Tundra,51854.42,4.86,Completed
269030,3,2017-07-13,Corolla,27532.46,5.69,Completed
269031,7,2017-07-25,Prius,33128.62,5.39,Completed
269032,5,2017-07-15,Prius,25279.9,5.34,Completed
269033,4,2017-07-16,Tacoma,30567.9,3.81,Completed
269034,11,2017-07-21,Tacoma,31561.08,4.16,Completed
269035,12,2017-07-11,Sienna,44743.21,5.65,Completed
