sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
33378,19,2014-06-18,Corolla,25052.19,5.48,Completed
33379,2,2014-06-11,RAV4,33370.5,4.0,Completed
33380,18,2014-06-26,Camry,48623.87,5.68,Completed
33381,7,2014-06-22,Tacoma,42273.56,5.39,Completed
33382,14,2014-06-29,Tacoma,38722.81,5.1,Completed
33383,5,2014-06-23,Tundra,44736.66,5.34,Completed
33384,12,2014-06-28,Corolla,32049.33,5.65,Completed
33385,5,2014-06-10,Prius,28614.12,5.34,Completed
33386,12,2014-06-17,Tacoma,45011.42,5.65,Completed
33387,8,2014-06-27,Corolla,31719.64,5.84,Completed
33388,3,2014-06-03,Tundra,49959.1,5.69,Completed
33389,11,2014-06-19,RAV4,38736.19,4.16,Completed
33390,10,2014-06-18,Tundra,37259.6,4.88,Completed
33391,10,2014-06-20,Tacoma,30174.68,4.88,Pending
33392,4,2014-06-16,Tundra,38932.86,3.81,Completed
33393,5,2014-06-12,Highlander,55543.8,5.34,Completed
33394,7,2014-06-10,Tundra,50243.91,5.39,Completed
33395,16,2014-06-05,Highlander,69440.77,6.06,Completed
33396,14,2014-06-09,Corolla,27462.57,5.1,Completed
33397,19,2014-06-25,Prius,27759.14,5.48,Completed
33398,17,2014-06-23,Tundra,39701.15,4.51,Completed
33399,1,2014-06-23,Prius,26861.89,5.24,Completed
33400,8,2014-06-14,Prius,32404.97,5.84,Completed
33401,13,2014-06-20,Highlander,77197.59,5.61,Completed
33402,17,2014-06-24,Tundra,36738.67,4.51,Completed
33403,13,2014-06-22,Camry,43102.98,5.61,Completed
33404,6,2014-06-26,Tundra,35982.15,3.86,Completed
33405,18,2014-06-15,Tacoma,47081.02,5.68,Completed
33406,19,2014-06-20,Tundra,44685.98,5.48,Completed
33407,18,2014-06-05,Tacoma,44460.9,5.68,Completed
33408,8,2014-06-21,Tacoma,43331.43,5.84,Completed
33409,13,2014-06-19,Prius,39263.67,5.61,Completed
33410,18,2014-06-09,Tacoma,49742.17,5.68,Completed
33411,17,2014-06-21,Prius,24828.54,4.51,Completed
33412,11,2014-06-11,Corolla,24225.92,4.16,Completed
33413,19,2014-06-29,Corolla,28263.49,5.48,Completed
33414,17,2014-06-08,Highlander,46997.54,4.51,Completed
33415,11,2014-06-29,Corolla,22573.12,4.16,Completed
33416,17,2014-06-03,Highlander,47091.58,4.51,Completed
33417,10,2014-06-19,Sienna,38022.34,4.88,Completed
33418,18,2014-06-26,Tundra,57830.48,5.68,Completed
33419,10,2014-06-08,RAV4,36276.07,4.88,Completed
33420,17,2014-06-10,Tacoma,29284.21,4.51,Completed
33421,17,2014-06-30,Highlander,47002.08,4.51,Completed
33422,9,2014-06-04,Sienna,36700.43,4.4,Completed
33423,10,2014-06-24,Highlander,53028.57,4.88,Completed
33424,14,2014-06-19,RAV4,43877.35,5.1,Completed
33425,20,2014-06-28,RAV4,47818.35,5.77,Completed
33426,18,2014-06-27,Prius,37211.34,5.68,Completed
33427,16,2014-06-05,Tacoma,41490.91,6.06,Completed
33428,18,2014-06-22,Highlander,75358.51,5.68,Completed
33429,20,2014-06-03,Tundra,53323.25,5.77,Completed
33430,2,2014-06-26,Tundra,39782.39,4.0,Completed
33431,4,2014-06-16,Sienna,33349.66,3.81,Completed
33432,15,2014-06-07,Camry,43837.38,4.86,Completed
33433,5,2014-06-11,Sienna,40904.77,5.34,Completed
33434,9,2014-06-19,Sienna,41627.59,4.4,Completed
33435,17,2014-06-14,Camry,31919.55,4.51,Completed
33436,15,2014-06-30,Tundra,50954.26,4.86,Completed
33437,13,2014-06-30,Camry,39476.83,5.61,Completed
33438,3,2014-06-04,Sienna,55287.06,5.69,Completed
33439,18,2014-06-29,Tundra,54160.54,5.68,Completed
33440,19,2014-06-15,RAV4,44062.18,5.48,Completed
33441,1,2014-06-12,RAV4,42900.19,5.24,Completed
33442,13,2014-06-01,Camry,39284.11,5.61,Completed
33443,16,2014-06-19,Camry,44800.12,6.06,Completed
33444,9,2014-06-12,Camry,30288.03,4.4,Completed
33445,14,2014-06-23,Prius,36026.73,5.1,Pending
33446,12,2014-06-21,Tundra,54718.53,5.65,Pending
33447,11,2014-06-19,Tacoma,32735.96,4.16,Completed
33448,16,2014-06-24,RAV4,51706.8,6.06,Completed
33449,10,2014-06-20,RAV4,37770.59,4.88,Completed
33450,6,2014-06-25,RAV4,37633.86,3.86,Completed
33451,13,2014-06-05,Highlander,74977.49,5.61,Completed
33452,1,2014-06-05,Camry,36463.79,5.24,Completed
33453,6,2014-06-08,Highlander,45476.38,3.86,Completed
33454,14,2014-06-10,RAV4,47707.49,5.1,Completed
33455,12,2014-06-02,RAV4,50503.04,5.65,Cancelled
33456,15,2014-06-21,Prius,34492.58,4.86,Completed
33457,13,2014-06-19,Corolla,33177.49,5.61,Completed
33458,8,2014-06-14,Camry,38945.41,5.84,Completed
33459,15,2014-06-27,Highlander,67578.07,4.86,Completed
33460,9,2014-06-12,RAV4,33983.16,4.4,Completed
33461,19,2014-06-27,Corolla,26787.12,5.48,Completed
33462,2,2014-06-16,Tundra,42401.55,4.0,Completed
33463,7,2014-06-06,Tundra,54665.06,5.39,Completed
33464,6,2014-06-26,Prius,22476.79,3.86,Completed
33465,10,2014-06-26,Highlander,52390.09,4.88,Completed
33466,5,2014-06-06,Highlander,52728.9,5.34,Completed
33467,1,2014-06-07,Prius,27601.62,5.24,Completed
33468,17,2014-06-22,Camry,29876.57,4.51,Completed
33469,19,2014-06-23,Tundra,46585.94,5.48,Completed
33470,15,2014-06-07,Prius,35970.82,4.86,Completed
33471,20,2014-06-26,Corolla,33362.9,5.77,Completed
33472,16,2014-06-05,Prius,34893.32,6.06,Completed
33473,15,2014-06-02,Camry,39293.18,4.86,Completed
33474,10,2014-06-19,RAV4,35434.71,4.88,Pending
33475,15,2014-06-21,Tacoma,45265.09,4.86,Completed
33476,14,2014-06-18,Tacoma,46741.5,5.1,Completed
33477,9,2014-06-21,Corolla,23869.85,4.4,Completed
33478,16,2014-06-15,Highlander,65025.01,6.06,Completed
33479,9,2014-06-08,Sienna,39684.33,4.4,Completed
33480,18,2014-06-19,Tundra,54960.59,5.68,Completed
33481,17,2014-06-21,RAV4,31792.17,4.51,Completed
33482,4,2014-06-20,Corolla,21672.86,3.81,Completed
33483,3,2014-06-23,Highlander,74265.65,5.69,Completed
33484,12,2014-06-19,Highlander,65014.59,5.65,Pending
33485,5,2014-06-20,Sienna,41467.08,5.34,Completed
33486,18,2014-06-02,Tacoma,45014.31,5.68,Completed
33487,9,2014-06-14,Corolla,23372.17,4.4,Completed
33488,16,2014-06-07,Prius,38770.63,6.06,Completed
33489,11,2014-06-07,RAV4,32841.83,4.16,Completed
33490,15,2014-06-24,Corolla,31658.8,4.86,Completed
33491,3,2014-06-07,Sienna,50483.59,5.69,Completed
33492,12,2014-06-07,Tacoma,47542.74,5.65,Completed
33493,20,2014-06-25,RAV4,51927.98,5.77,Completed
33494,17,2014-06-06,Tacoma,33762.58,4.51,Completed
33495,10,2014-06-23,Prius,24292.14,4.88,Completed
33496,9,2014-06-17,Sienna,39544.95,4.4,Completed
33497,15,2014-06-16,Tundra,55375.32,4.86,Completed
33498,9,2014-06-18,Highlander,45746.03,4.4,Completed
33499,16,2014-06-26,Corolla,29036.41,6.06,Completed
33500,20,2014-06-02,Tacoma,41099.49,5.77,Completed
33501,1,2014-06-06,RAV4,39115.28,5.24,Completed
33502,17,2014-06-22,Tacoma,34097.52,4.51,Completed
33503,18,2014-06-02,Highlander,67178.92,5.68,Completed
