sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
283257,6,2017-09-04,Sienna,33753.28,3.86,Completed
283258,20,2017-09-08,RAV4,44130.01,5.77,Completed
283259,14,2017-09-29,Prius,30017.85,5.1,Completed
283260,2,2017-09-27,Camry,32657.75,4.0,Completed
283261,13,2017-09-25,Camry,38370.53,5.61,Completed
283262,11,2017-09-30,Sienna,34455.83,4.16,Completed
283263,10,2017-09-05,Prius,25441.83,4.88,Completed
283264,19,2017-09-09,Sienna,44869.04,5.48,Completed
283265,12,2017-09-29,Sienna,45671.33,5.65,Completed
283266,16,2017-09-04,Prius,32332.82,6.06,Completed
283267,5,2017-09-07,Camry,31436.91,5.34,Completed
283268,17,2017-09-20,Prius,23752.81,4.51,Completed
283269,20,2017-09-01,Highlander,63118.36,5.77,Completed
283270,14,2017-09-22,RAV4,43517.52,5.1,Completed
283271,3,2017-09-23,Tundra,55804.98,5.69,Completed
283272,5,2017-09-26,Tundra,45932.76,5.34,Completed
283273,1,2017-09-21,Prius,29813.33,5.24,Completed
283274,8,2017-09-05,RAV4,49837.25,5.84,Completed
283275,12,2017-09-15,Highlander,67398.43,5.65,Completed
283276,12,2017-09-30,Highlander,58397.78,5.65,Completed
283277,4,2017-09-21,Tundra,37680.23,3.81,Completed
283278,5,2017-09-18,Tacoma,35895.28,5.34,Completed
283279,3,2017-09-08,Camry,42933.19,5.69,Completed
283280,15,2017-09-20,Camry,35492.52,4.86,Completed
283281,15,2017-09-08,Prius,30329.97,4.86,Completed
283282,16,2017-09-13,Tundra,55638.36,6.06,Completed
283283,6,2017-09-10,Highlander,44869.73,3.86,Completed
283284,7,2017-09-11,RAV4,49153.71,5.39,Completed
283285,9,2017-09-23,Tundra,34732.53,4.4,Completed
283286,5,2017-09-11,Tacoma,35768.41,5.34,Completed
283287,16,2017-09-05,Highlander,71580.67,6.06,Completed
283288,9,2017-09-15,Camry,26524.28,4.4,Completed
283289,14,2017-09-17,Camry,35100.57,5.1,Completed
283290,4,2017-09-22,Camry,25211.31,3.81,Completed
283291,11,2017-09-04,Highlander,45978.63,4.16,Completed
283292,19,2017-09-23,RAV4,41971.1,5.48,Completed
283293,8,2017-09-17,Corolla,28720.25,5.84,Completed
283294,9,2017-09-27,Prius,24664.15,4.4,Completed
283295,18,2017-09-28,RAV4,53969.28,5.68,Completed
283296,6,2017-09-13,Sienna,32135.04,3.86,Completed
283297,18,2017-09-27,RAV4,44811.17,5.68,Completed
283298,19,2017-09-07,Camry,30772.79,5.48,Completed
283299,14,2017-09-29,RAV4,39722.26,5.1,Completed
283300,20,2017-09-03,Corolla,26401.37,5.77,Completed
283301,12,2017-09-28,Tacoma,44961.97,5.65,Completed
283302,14,2017-09-01,Tundra,45989.31,5.1,Completed
283303,18,2017-09-06,Tacoma,45397.82,5.68,Completed
283304,18,2017-09-20,Sienna,57454.4,5.68,Completed
283305,6,2017-09-20,Camry,29158.24,3.86,Completed
283306,5,2017-09-07,Camry,34236.06,5.34,Pending
283307,16,2017-09-21,Corolla,27620.11,6.06,Completed
283308,11,2017-09-05,Corolla,19997.48,4.16,Completed
283309,13,2017-09-02,Camry,44427.17,5.61,Completed
283310,4,2017-09-05,Prius,24804.66,3.81,Completed
283311,6,2017-09-11,Sienna,36827.06,3.86,Completed
283312,13,2017-09-14,Prius,32677.99,5.61,Completed
283313,4,2017-09-13,Corolla,18938.25,3.81,Completed
283314,2,2017-09-09,Tundra,41696.43,4.0,Pending
283315,9,2017-09-25,Prius,23292.07,4.4,Completed
283316,4,2017-09-10,Camry,24382.41,3.81,Completed
283317,9,2017-09-02,RAV4,35702.75,4.4,Completed
283318,3,2017-09-14,Sienna,49356.64,5.69,Completed
283319,15,2017-09-12,Prius,34635.44,4.86,Completed
283320,14,2017-09-17,Sienna,44500.24,5.1,Completed
