sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
440755,14,2019-10-14,Tundra,39928.96,5.1,Completed
440756,2,2019-10-12,Sienna,31054.46,4.0,Completed
440757,6,2019-10-24,Tundra,30264.06,3.86,Completed
440758,9,2019-10-01,Prius,17110.19,4.4,Completed
440759,17,2019-10-01,Corolla,14863.37,4.51,Completed
440760,17,2019-10-19,Tundra,28063.99,4.51,Completed
440761,7,2019-10-09,Highlander,55077.53,5.39,Completed
440762,13,2019-10-11,Tundra,44582.34,5.61,Completed
440763,1,2019-10-22,RAV4,27287.48,5.24,Completed
440764,7,2019-10-03,Tundra,37918.59,5.39,Completed
440765,9,2019-10-01,RAV4,26418.45,4.4,Completed
440766,13,2019-10-18,Sienna,42732.29,5.61,Completed
440767,8,2019-10-06,RAV4,37889.18,5.84,Completed
440768,8,2019-10-01,RAV4,36103.25,5.84,Completed
440769,6,2019-10-15,Sienna,26845.51,3.86,Completed
440770,16,2019-10-03,Tundra,37543.95,6.06,Completed
440771,14,2019-10-12,Tacoma,32127.28,5.1,Completed
440772,6,2019-10-26,Tacoma,23383.73,3.86,Completed
440773,4,2019-10-16,Tundra,28323.88,3.81,Completed
440774,6,2019-10-27,Tacoma,21307.51,3.86,Completed
440775,6,2019-10-27,Camry,21960.16,3.86,Completed
440776,20,2019-10-24,Camry,32065.08,5.77,Completed
440777,12,2019-10-07,Highlander,52556.62,5.65,Completed
440778,4,2019-10-30,Tundra,24577.36,3.81,Completed
440779,18,2019-10-23,Sienna,43710.29,5.68,Completed
440780,3,2019-10-30,Corolla,24686.72,5.69,Completed
440781,9,2019-10-22,Tacoma,23423.58,4.4,Completed
440782,2,2019-10-26,RAV4,25102.91,4.0,Completed
440783,9,2019-10-15,RAV4,23516.36,4.4,Completed
440784,13,2019-10-15,Prius,24904.76,5.61,Completed
440785,14,2019-10-08,Camry,28552.33,5.1,Completed
440786,1,2019-10-21,Corolla,18032.25,5.24,Completed
440787,11,2019-10-13,Corolla,17202.83,4.16,Completed
440788,1,2019-10-22,Tacoma,25834.44,5.24,Completed
440789,15,2019-10-15,RAV4,34219.19,4.86,Completed
440790,13,2019-10-21,Tundra,39911.07,5.61,Completed
440791,9,2019-10-09,Tundra,30493.95,4.4,Completed
440792,11,2019-10-22,Prius,17000.69,4.16,Completed
440793,5,2019-10-14,RAV4,30653.51,5.34,Completed
440794,3,2019-10-01,Corolla,23738.58,5.69,Completed
440795,12,2019-10-22,Highlander,49518.37,5.65,Completed
440796,16,2019-10-12,Highlander,53756.28,6.06,Completed
440797,11,2019-10-19,Prius,18606.18,4.16,Completed
440798,1,2019-10-15,RAV4,27645.41,5.24,Completed
440799,17,2019-10-22,Tundra,25133.01,4.51,Completed
440800,8,2019-10-20,Corolla,23182.04,5.84,Completed
440801,13,2019-10-28,RAV4,37787.41,5.61,Completed
440802,14,2019-10-28,RAV4,34311.79,5.1,Completed
440803,13,2019-10-10,Camry,33919.84,5.61,Completed
440804,2,2019-10-07,Prius,19307.64,4.0,Completed
440805,19,2019-10-15,Sienna,33772.59,5.48,Completed
440806,13,2019-10-10,Tacoma,33274.82,5.61,Completed
440807,2,2019-10-17,Highlander,38252.65,4.0,Completed
440808,3,2019-10-07,Tundra,44795.2,5.69,Completed
440809,9,2019-10-21,RAV4,25425.09,4.4,Completed
440810,19,2019-10-12,Prius,20047.06,5.48,Completed
440811,17,2019-10-20,Tacoma,22617.14,4.51,Completed
440812,12,2019-10-20,Corolla,21224.92,5.65,Completed
440813,4,2019-10-30,RAV4,25643.36,3.81,Completed
440814,14,2019-10-13,Corolla,20228.11,5.1,Completed
440815,10,2019-10-02,RAV4,26706.8,4.88,Completed
440816,10,2019-10-13,RAV4,28067.9,4.88,Completed
440817,7,2019-10-10,RAV4,38089.73,5.39,Completed
440818,6,2019-10-28,Tundra,28889.17,3.86,Completed
440819,19,2019-10-25,Sienna,35701.64,5.48,Completed
440820,2,2019-10-23,Highlander,39063.25,4.0,Completed
440821,19,2019-10-14,Corolla,18855.68,5.48,Cancelled
440822,2,2019-10-26,Sienna,32626.17,4.0,Completed
440823,17,2019-10-08,Prius,19099.38,4.51,Completed
440824,9,2019-10-15,Camry,21490.4,4.4,Completed
440825,2,2019-10-10,Corolla,17836.79,4.0,Completed
440826,3,2019-10-29,Prius,24666.02,5.69,Completed
440827,11,2019-10-23,Tacoma,22340.42,4.16,Completed
440828,18,2019-10-26,RAV4,38939.48,5.68,Completed
440829,16,2019-10-11,RAV4,37759.55,6.06,Completed
440830,15,2019-10-16,Highlander,46917.85,4.86,Completed
440831,20,2019-10-10,Tundra,40589.86,5.77,Completed
440832,6,2019-10-09,Prius,17016.8,3.86,Completed
440833,11,2019-10-02,Sienna,29908.69,4.16,Completed
440834,6,2019-10-04,RAV4,26206.32,3.86,Completed
440835,17,2019-10-11,Sienna,25542.42,4.51,Completed
440836,10,2019-10-10,Camry,21739.18,4.88,Completed
440837,19,2019-10-28,Sienna,33655.46,5.48,Completed
440838,5,2019-10-07,Sienna,34892.79,5.34,Completed
440839,14,2019-10-10,Highlander,46470.38,5.1,Completed
440840,17,2019-10-02,Sienna,28741.31,4.51,Completed
440841,19,2019-10-14,Tacoma,29148.39,5.48,Completed
440842,5,2019-10-31,Tundra,35183.8,5.34,Completed
440843,10,2019-10-23,Camry,21228.6,4.88,Completed
440844,11,2019-10-15,Prius,17721.45,4.16,Completed
440845,11,2019-10-23,Tundra,27446.09,4.16,Completed
440846,4,2019-10-10,Tacoma,24906.28,3.81,Completed
440847,20,2019-10-23,Tacoma,34212.93,5.77,Completed
440848,1,2019-10-03,Sienna,31108.34,5.24,Completed
440849,11,2019-10-25,Corolla,16427.06,4.16,Completed
440850,7,2019-10-29,Tundra,43059.13,5.39,Completed
440851,15,2019-10-17,Tacoma,30426.75,4.86,Completed
440852,19,2019-10-04,Camry,24793.45,5.48,Completed
440853,6,2019-10-06,Highlander,35040.6,3.86,Completed
440854,9,2019-10-01,Prius,20142.24,4.4,Completed
440855,9,2019-10-23,Tundra,28355.59,4.4,Completed
440856,7,2019-10-09,Prius,24568.46,5.39,Pending
440857,16,2019-10-15,Highlander,53747.1,6.06,Completed
440858,17,2019-10-10,Prius,16900.48,4.51,Completed
440859,18,2019-10-30,Camry,31553.61,5.68,Cancelled
440860,2,2019-10-04,Corolla,18767.63,4.0,Completed
440861,7,2019-10-03,Prius,25682.83,5.39,Completed
440862,4,2019-10-18,Tacoma,23485.29,3.81,Completed
440863,13,2019-10-01,Tundra,43283.78,5.61,Completed
440864,4,2019-10-11,Tacoma,24054.14,3.81,Completed
440865,7,2019-10-27,RAV4,39508.61,5.39,Completed
440866,15,2019-10-24,Highlander,53755.01,4.86,Completed
