sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
726720,12,2023-06-23,Corolla,31119.68,5.65,Completed
726721,1,2023-06-28,Highlander,56500.39,5.24,Completed
726722,15,2023-06-20,Tacoma,48762.99,4.86,Completed
726723,7,2023-06-04,RAV4,56723.5,5.39,Completed
726724,20,2023-06-11,Sienna,57314.92,5.77,Completed
726725,16,2023-06-12,RAV4,57072.16,6.06,Completed
726726,7,2023-06-15,RAV4,56650.1,5.39,Completed
726727,3,2023-06-13,RAV4,53507.91,5.69,Cancelled
726728,4,2023-06-13,Camry,29741.73,3.81,Completed
726729,8,2023-06-24,Highlander,78133.8,5.84,Completed
726730,15,2023-06-02,Tacoma,43918.46,4.86,Cancelled
726731,9,2023-06-06,RAV4,34908.5,4.4,Completed
726732,1,2023-06-23,Tacoma,37671.9,5.24,Completed
726733,18,2023-06-09,Tundra,63360.6,5.68,Completed
726734,18,2023-06-05,Sienna,56219.48,5.68,Completed
726735,1,2023-06-05,Sienna,45029.23,5.24,Completed
726736,7,2023-06-05,Prius,36631.59,5.39,Completed
726737,8,2023-06-10,Tundra,63458.93,5.84,Completed
726738,13,2023-06-24,Camry,44449.7,5.61,Completed
726739,11,2023-06-08,Tundra,45805.25,4.16,Completed
726740,19,2023-06-17,Tacoma,45444.94,5.48,Completed
726741,3,2023-06-29,RAV4,51265.88,5.69,Pending
726742,1,2023-06-08,Tundra,53360.82,5.24,Completed
726743,20,2023-06-23,Prius,36850.2,5.77,Completed
726744,17,2023-06-01,Tundra,38441.79,4.51,Completed
726745,19,2023-06-30,Camry,41707.34,5.48,Completed
726746,8,2023-06-27,Tundra,56726.62,5.84,Completed
726747,17,2023-06-23,Tundra,42920.6,4.51,Completed
726748,19,2023-06-22,Prius,33874.57,5.48,Completed
726749,17,2023-06-10,Tacoma,35612.55,4.51,Completed
726750,7,2023-06-21,Prius,36656.4,5.39,Completed
726751,20,2023-06-25,Sienna,58765.37,5.77,Completed
726752,18,2023-06-25,Tundra,66524.75,5.68,Completed
726753,17,2023-06-16,Corolla,24868.66,4.51,Completed
726754,3,2023-06-27,Tundra,58532.07,5.69,Completed
726755,10,2023-06-19,Tundra,46909.39,4.88,Completed
726756,2,2023-06-20,Camry,34736.82,4.0,Completed
726757,14,2023-06-06,Tundra,51353.87,5.1,Pending
726758,20,2023-06-16,Prius,34570.04,5.77,Completed
726759,18,2023-06-08,Tundra,60119.68,5.68,Completed
726760,16,2023-06-22,RAV4,51596.33,6.06,Completed
726761,17,2023-06-10,Highlander,52396.18,4.51,Completed
726762,17,2023-06-04,Highlander,49014.62,4.51,Completed
726763,17,2023-06-02,Corolla,24495.29,4.51,Completed
726764,3,2023-06-18,Tundra,65412.2,5.69,Completed
726765,15,2023-06-07,RAV4,49293.31,4.86,Completed
726766,8,2023-06-11,RAV4,51907.5,5.84,Completed
726767,2,2023-06-14,Camry,35639.9,4.0,Completed
726768,20,2023-06-26,Prius,41083.13,5.77,Completed
726769,4,2023-06-28,Prius,28115.72,3.81,Completed
726770,1,2023-06-20,Tundra,48012.29,5.24,Completed
726771,8,2023-06-01,Camry,42727.25,5.84,Completed
726772,9,2023-06-28,Sienna,38446.81,4.4,Completed
726773,7,2023-06-23,Camry,49272.73,5.39,Completed
726774,8,2023-06-12,RAV4,54131.73,5.84,Completed
726775,13,2023-06-28,RAV4,59953.72,5.61,Completed
726776,8,2023-06-06,Tundra,58725.59,5.84,Completed
726777,14,2023-06-20,Tacoma,43008.75,5.1,Completed
726778,18,2023-06-09,Corolla,33133.38,5.68,Completed
726779,14,2023-06-25,Tundra,55693.88,5.1,Completed
726780,2,2023-06-18,Tacoma,34222.12,4.0,Completed
726781,1,2023-06-24,RAV4,41287.17,5.24,Completed
726782,15,2023-06-27,Prius,38474.3,4.86,Completed
726783,9,2023-06-14,Prius,27957.91,4.4,Completed
726784,13,2023-06-15,Tundra,61044.53,5.61,Completed
726785,9,2023-06-18,Tundra,39022.19,4.4,Completed
726786,2,2023-06-10,Highlander,56071.44,4.0,Completed
726787,2,2023-06-11,Highlander,57342.75,4.0,Completed
726788,1,2023-06-27,Corolla,27187.05,5.24,Completed
726789,3,2023-06-04,Sienna,66136.45,5.69,Completed
726790,6,2023-06-21,Tundra,37956.08,3.86,Completed
726791,14,2023-06-06,Prius,38087.9,5.1,Completed
726792,4,2023-06-25,Tundra,41041.49,3.81,Completed
726793,8,2023-06-30,Tundra,63165.46,5.84,Completed
726794,1,2023-06-22,Tacoma,36978.65,5.24,Completed
726795,5,2023-06-09,Tacoma,41005.73,5.34,Completed
