sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
817972,9,2024-09-28,Highlander,47449.88,4.4,Completed
817973,1,2024-09-01,Camry,35672.44,5.24,Completed
817974,11,2024-09-11,Camry,26675.38,4.16,Completed
817975,7,2024-09-15,Sienna,54094.91,5.39,Pending
817976,10,2024-09-17,Camry,30688.88,4.88,Completed
817977,13,2024-09-12,Sienna,55818.46,5.61,Completed
817978,12,2024-09-11,Camry,36846.36,5.65,Completed
817979,18,2024-09-19,Highlander,67144.5,5.68,Completed
817980,13,2024-09-10,Prius,31042.17,5.61,Completed
817981,14,2024-09-09,Sienna,47172.37,5.1,Completed
817982,19,2024-09-09,Corolla,23268.53,5.48,Completed
817983,5,2024-09-24,Tacoma,37507.14,5.34,Completed
817984,20,2024-09-08,Camry,40388.59,5.77,Completed
817985,17,2024-09-23,Prius,23973.75,4.51,Completed
817986,17,2024-09-10,Prius,21911.94,4.51,Completed
817987,4,2024-09-08,Highlander,42450.91,3.81,Completed
817988,19,2024-09-28,Tundra,44561.47,5.48,Completed
817989,17,2024-09-23,Camry,24976.81,4.51,Completed
817990,6,2024-09-11,Highlander,49034.87,3.86,Completed
817991,10,2024-09-08,Highlander,46911.55,4.88,Completed
817992,20,2024-09-12,Tundra,49541.71,5.77,Completed
817993,17,2024-09-15,Corolla,21709.27,4.51,Completed
817994,20,2024-09-28,Highlander,64975.19,5.77,Completed
817995,14,2024-09-02,Tundra,46449.83,5.1,Completed
817996,10,2024-09-12,Sienna,35492.3,4.88,Completed
817997,18,2024-09-17,Camry,44266.54,5.68,Completed
817998,5,2024-09-04,Sienna,38660.58,5.34,Completed
817999,11,2024-09-17,Prius,21534.23,4.16,Completed
818000,4,2024-09-05,Corolla,19757.59,3.81,Completed
818001,4,2024-09-06,Corolla,20256.74,3.81,Completed
818002,7,2024-09-21,Highlander,67035.91,5.39,Completed
818003,1,2024-09-14,Highlander,51234.47,5.24,Completed
818004,13,2024-09-14,Tundra,55732.97,5.61,Completed
818005,14,2024-09-13,Camry,40964.72,5.1,Completed
818006,5,2024-09-04,Tacoma,39184.57,5.34,Cancelled
818007,9,2024-09-24,Sienna,34335.46,4.4,Completed
818008,9,2024-09-13,RAV4,35825.0,4.4,Completed
818009,14,2024-09-27,Corolla,27913.32,5.1,Completed
818010,3,2024-09-12,Tacoma,47062.39,5.69,Completed
818011,13,2024-09-15,Corolla,31966.47,5.61,Completed
818012,20,2024-09-29,Prius,31588.22,5.77,Completed
818013,18,2024-09-03,Highlander,63886.18,5.68,Completed
818014,2,2024-09-30,Sienna,39513.97,4.0,Completed
818015,6,2024-09-30,RAV4,33075.96,3.86,Completed
818016,15,2024-09-27,Tundra,54390.93,4.86,Completed
818017,14,2024-09-25,Camry,35077.93,5.1,Completed
818018,20,2024-09-18,Prius,35832.39,5.77,Completed
818019,14,2024-09-26,Corolla,26377.79,5.1,Completed
818020,15,2024-09-19,Tacoma,45292.72,4.86,Completed
818021,13,2024-09-13,Tundra,53993.62,5.61,Completed
818022,2,2024-09-14,Prius,27316.49,4.0,Completed
818023,14,2024-09-21,Highlander,61461.88,5.1,Completed
818024,5,2024-09-30,Corolla,25382.44,5.34,Completed
818025,20,2024-09-21,Highlander,68665.8,5.77,Completed
818026,20,2024-09-10,RAV4,46720.55,5.77,Cancelled
818027,2,2024-09-29,Highlander,49179.66,4.0,Completed
818028,11,2024-09-01,Tundra,38402.13,4.16,Completed
818029,14,2024-09-06,Tacoma,44469.52,5.1,Completed
818030,19,2024-09-15,Camry,34018.82,5.48,Pending
818031,15,2024-09-19,Sienna,51102.23,4.86,Completed
818032,5,2024-09-06,Camry,32635.45,5.34,Completed
818033,18,2024-09-13,Tundra,54213.83,5.68,Completed
818034,5,2024-09-09,Camry,29922.63,5.34,Completed
