sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
180533,6,2016-05-28,Corolla,25682.66,3.86,Completed
180534,9,2016-05-11,Highlander,63124.36,4.4,Completed
180535,18,2016-05-11,Tundra,66407.53,5.68,Completed
180536,6,2016-05-10,Tundra,47070.35,3.86,Completed
180537,17,2016-05-16,RAV4,41230.75,4.51,Completed
180538,18,2016-05-27,Tundra,74900.28,5.68,Completed
180539,20,2016-05-03,Tacoma,57575.62,5.77,Completed
180540,11,2016-05-08,Tundra,46949.06,4.16,Completed
180541,13,2016-05-29,Tundra,72001.29,5.61,Completed
180542,6,2016-05-16,Sienna,48097.75,3.86,Completed
180543,12,2016-05-20,Sienna,62021.73,5.65,Completed
180544,1,2016-05-14,Sienna,57000.55,5.24,Completed
180545,14,2016-05-17,RAV4,56984.62,5.1,Completed
180546,14,2016-05-31,Sienna,57404.0,5.1,Completed
180547,9,2016-05-29,RAV4,41766.16,4.4,Completed
180548,8,2016-05-31,Corolla,33544.01,5.84,Completed
180549,12,2016-05-24,RAV4,58084.95,5.65,Completed
180550,1,2016-05-12,Camry,38678.6,5.24,Completed
180551,17,2016-05-26,Tacoma,41190.21,4.51,Completed
180552,3,2016-05-24,RAV4,65729.0,5.69,Completed
180553,2,2016-05-16,RAV4,47730.12,4.0,Completed
180554,14,2016-05-16,Tacoma,49735.66,5.1,Completed
180555,5,2016-05-16,Highlander,66969.71,5.34,Completed
180556,19,2016-05-04,Highlander,65050.36,5.48,Completed
180557,19,2016-05-29,Tundra,55729.52,5.48,Completed
180558,1,2016-05-03,RAV4,50480.19,5.24,Completed
180559,8,2016-05-22,RAV4,58434.26,5.84,Completed
180560,8,2016-05-30,Tundra,60469.99,5.84,Completed
180561,14,2016-05-22,Tundra,58384.02,5.1,Completed
180562,18,2016-05-11,Tacoma,51975.08,5.68,Completed
180563,16,2016-05-27,Tacoma,49757.02,6.06,Completed
180564,14,2016-05-19,Highlander,74610.7,5.1,Completed
180565,5,2016-05-04,Highlander,69037.75,5.34,Completed
180566,10,2016-05-26,RAV4,40566.34,4.88,Pending
180567,10,2016-05-14,Tundra,45270.82,4.88,Pending
180568,17,2016-05-30,RAV4,42556.61,4.51,Completed
180569,8,2016-05-27,Camry,49892.48,5.84,Completed
180570,2,2016-05-23,Corolla,27866.71,4.0,Completed
180571,6,2016-05-11,Corolla,25018.62,3.86,Completed
180572,16,2016-05-09,RAV4,56358.98,6.06,Completed
180573,2,2016-05-03,Tundra,44846.84,4.0,Completed
180574,10,2016-05-21,Tundra,43791.65,4.88,Completed
180575,2,2016-05-22,Prius,33685.9,4.0,Completed
180576,17,2016-05-24,Tundra,41671.74,4.51,Completed
180577,9,2016-05-11,Sienna,47304.26,4.4,Completed
180578,8,2016-05-29,Camry,51403.62,5.84,Completed
180579,4,2016-05-09,Tacoma,39322.83,3.81,Completed
180580,3,2016-05-11,Camry,49470.27,5.69,Completed
180581,16,2016-05-08,Prius,45972.61,6.06,Completed
180582,11,2016-05-11,Tundra,46112.62,4.16,Completed
180583,9,2016-05-19,Tacoma,36657.2,4.4,Completed
180584,7,2016-05-23,RAV4,64541.03,5.39,Completed
180585,12,2016-05-29,Camry,46599.67,5.65,Completed
180586,17,2016-05-26,Corolla,23079.46,4.51,Completed
180587,15,2016-05-04,Prius,39194.03,4.86,Completed
180588,10,2016-05-20,Camry,40303.17,4.88,Completed
180589,8,2016-05-25,Tundra,64691.97,5.84,Completed
180590,17,2016-05-26,Tacoma,40677.23,4.51,Completed
180591,11,2016-05-21,Prius,29224.62,4.16,Completed
180592,1,2016-05-25,Tacoma,46120.87,5.24,Cancelled
180593,1,2016-05-17,Highlander,62601.47,5.24,Pending
180594,19,2016-05-24,RAV4,48646.91,5.48,Completed
180595,12,2016-05-31,Camry,51882.84,5.65,Completed
180596,7,2016-05-20,Sienna,66057.54,5.39,Completed
180597,12,2016-05-26,RAV4,59289.86,5.65,Completed
180598,20,2016-05-28,Sienna,64916.7,5.77,Completed
180599,16,2016-05-11,Highlander,89823.14,6.06,Completed
180600,8,2016-05-20,RAV4,56036.48,5.84,Completed
180601,14,2016-05-15,Prius,38705.23,5.1,Completed
180602,17,2016-05-02,Tundra,42441.54,4.51,Completed
180603,11,2016-05-02,RAV4,38337.91,4.16,Completed
