sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
207762,16,2016-09-08,Sienna,56104.79,6.06,Completed
207763,13,2016-09-15,Tacoma,43352.12,5.61,Completed
207764,8,2016-09-14,Corolla,33032.07,5.84,Completed
207765,6,2016-09-15,Corolla,19688.65,3.86,Completed
207766,11,2016-09-26,Prius,27558.87,4.16,Completed
207767,16,2016-09-27,Tundra,56934.08,6.06,Completed
207768,2,2016-09-21,Corolla,21829.88,4.0,Completed
207769,5,2016-09-30,Sienna,42707.9,5.34,Completed
207770,3,2016-09-09,Sienna,58413.75,5.69,Completed
207771,19,2016-09-07,Prius,32496.33,5.48,Completed
207772,17,2016-09-17,Tundra,38836.88,4.51,Completed
207773,7,2016-09-20,Corolla,29059.82,5.39,Completed
207774,4,2016-09-09,Tacoma,32928.48,3.81,Completed
207775,13,2016-09-24,Camry,46108.7,5.61,Completed
207776,5,2016-09-01,Sienna,44552.98,5.34,Completed
207777,20,2016-09-13,RAV4,51313.53,5.77,Completed
207778,13,2016-09-20,Corolla,29874.16,5.61,Completed
207779,6,2016-09-05,Tacoma,30369.29,3.86,Completed
207780,14,2016-09-09,Corolla,26737.69,5.1,Completed
207781,2,2016-09-20,Sienna,40279.44,4.0,Completed
207782,19,2016-09-13,Corolla,26470.11,5.48,Completed
207783,1,2016-09-03,Highlander,53613.48,5.24,Completed
207784,6,2016-09-16,Tacoma,31961.02,3.86,Completed
207785,1,2016-09-16,Camry,35225.14,5.24,Completed
207786,9,2016-09-24,Camry,31056.01,4.4,Completed
207787,19,2016-09-29,Corolla,27724.43,5.48,Completed
207788,13,2016-09-17,RAV4,53681.63,5.61,Completed
207789,8,2016-09-07,RAV4,44986.14,5.84,Completed
207790,4,2016-09-17,Tundra,36135.7,3.81,Completed
207791,1,2016-09-05,Corolla,23525.59,5.24,Completed
207792,14,2016-09-21,Camry,38216.52,5.1,Completed
207793,16,2016-09-10,Prius,35662.11,6.06,Completed
207794,18,2016-09-18,Tacoma,50450.22,5.68,Completed
207795,4,2016-09-15,Corolla,20636.62,3.81,Completed
207796,17,2016-09-18,RAV4,36000.54,4.51,Completed
207797,4,2016-09-05,Corolla,22594.86,3.81,Completed
207798,13,2016-09-11,Prius,37803.01,5.61,Completed
207799,9,2016-09-07,Corolla,23821.94,4.4,Completed
207800,10,2016-09-25,Sienna,42172.17,4.88,Completed
207801,11,2016-09-30,Camry,31325.21,4.16,Completed
207802,2,2016-09-26,Highlander,46656.32,4.0,Completed
207803,17,2016-09-15,Camry,29410.54,4.51,Completed
207804,18,2016-09-17,Highlander,67756.84,5.68,Completed
207805,10,2016-09-11,Prius,24022.1,4.88,Completed
207806,12,2016-09-04,Sienna,53192.27,5.65,Completed
207807,7,2016-09-14,Sienna,52974.65,5.39,Completed
207808,4,2016-09-09,Corolla,18807.91,3.81,Completed
207809,12,2016-09-27,Prius,34219.09,5.65,Completed
207810,17,2016-09-15,Prius,21757.22,4.51,Completed
207811,16,2016-09-28,Highlander,67273.67,6.06,Completed
207812,13,2016-09-14,Tacoma,45562.31,5.61,Completed
207813,1,2016-09-14,Tundra,43945.25,5.24,Completed
207814,12,2016-09-26,RAV4,51720.25,5.65,Completed
207815,18,2016-09-14,Tacoma,45643.12,5.68,Completed
207816,6,2016-09-29,Tundra,38250.98,3.86,Completed
207817,10,2016-09-30,Tacoma,34297.65,4.88,Completed
207818,9,2016-09-29,RAV4,36145.18,4.4,Pending
207819,18,2016-09-16,Tundra,54673.9,5.68,Completed
207820,9,2016-09-27,Corolla,19987.39,4.4,Completed
207821,2,2016-09-24,Tundra,39593.2,4.0,Pending
207822,19,2016-09-30,Tundra,50083.06,5.48,Completed
207823,5,2016-09-12,Highlander,52652.69,5.34,Completed
207824,5,2016-09-20,Camry,31868.95,5.34,Completed
207825,18,2016-09-09,Camry,48340.85,5.68,Completed
207826,4,2016-09-11,RAV4,33675.57,3.81,Completed
207827,16,2016-09-25,Highlander,68970.87,6.06,Completed
207828,19,2016-09-28,RAV4,41168.98,5.48,Completed
207829,19,2016-09-15,Sienna,42846.2,5.48,Completed
207830,12,2016-09-10,RAV4,49281.78,5.65,Completed
207831,8,2016-09-02,Prius,35896.46,5.84,Completed
207832,3,2016-09-16,Tundra,57039.82,5.69,Cancelled
207833,18,2016-09-11,Corolla,33615.62,5.68,Completed
207834,1,2016-09-20,Prius,30185.69,5.24,Completed
207835,8,2016-09-16,Highlander,71373.64,5.84,Completed
207836,20,2016-09-04,Tacoma,43854.98,5.77,Completed
207837,6,2016-09-15,Tundra,37804.55,3.86,Completed
207838,13,2016-09-07,RAV4,55320.34,5.61,Completed
207839,17,2016-09-12,Tundra,40875.6,4.51,Completed
207840,3,2016-09-17,RAV4,46581.75,5.69,Completed
207841,3,2016-09-04,Tacoma,42368.12,5.69,Completed
207842,9,2016-09-26,Sienna,35549.99,4.4,Completed
207843,2,2016-09-09,Sienna,41485.73,4.0,Completed
207844,16,2016-09-03,Camry,43308.04,6.06,Completed
207845,9,2016-09-28,Tundra,38270.99,4.4,Completed
207846,20,2016-09-08,Prius,37548.49,5.77,Completed
207847,3,2016-09-06,Camry,46846.65,5.69,Completed
207848,16,2016-09-14,Sienna,56288.77,6.06,Completed
207849,20,2016-09-18,Sienna,49712.09,5.77,Completed
207850,15,2016-09-19,Highlander,62096.55,4.86,Completed
207851,1,2016-09-02,Sienna,47069.13,5.24,Completed
207852,2,2016-09-20,Sienna,40625.07,4.0,Completed
207853,20,2016-09-01,Camry,37870.09,5.77,Completed
207854,11,2016-09-12,Tacoma,29665.31,4.16,Completed
207855,12,2016-09-04,Camry,44822.46,5.65,Completed
207856,19,2016-09-21,Highlander,53546.79,5.48,Completed
207857,2,2016-09-13,Highlander,49180.82,4.0,Completed
207858,11,2016-09-22,RAV4,36643.29,4.16,Completed
207859,8,2016-09-19,RAV4,51313.23,5.84,Completed
207860,4,2016-09-28,Highlander,48580.12,3.81,Completed
207861,15,2016-09-22,Prius,30579.19,4.86,Completed
207862,15,2016-09-22,Sienna,54623.03,4.86,Completed
207863,15,2016-09-04,Corolla,31970.01,4.86,Completed
207864,11,2016-09-21,Highlander,50151.51,4.16,Completed
207865,6,2016-09-29,RAV4,35722.4,3.86,Completed
207866,5,2016-09-25,Tundra,40865.67,5.34,Pending
207867,9,2016-09-19,Tacoma,33372.3,4.4,Completed
207868,16,2016-09-28,RAV4,53633.96,6.06,Completed
207869,8,2016-09-03,Prius,37631.07,5.84,Completed
207870,9,2016-09-30,Corolla,20606.36,4.4,Pending
207871,6,2016-09-08,Sienna,35523.35,3.86,Completed
207872,15,2016-09-27,Prius,33645.04,4.86,Completed
207873,14,2016-09-26,Highlander,66300.21,5.1,Completed
207874,3,2016-09-10,Tacoma,49280.75,5.69,Completed
207875,14,2016-09-03,RAV4,42981.82,5.1,Completed
207876,15,2016-09-07,Tacoma,39853.78,4.86,Completed
207877,20,2016-09-12,Corolla,31093.22,5.77,Completed
207878,20,2016-09-01,Tacoma,43525.65,5.77,Completed
207879,20,2016-09-10,Sienna,47980.53,5.77,Completed
207880,8,2016-09-03,Corolla,31142.82,5.84,Completed
207881,19,2016-09-14,Tacoma,35581.52,5.48,Completed
207882,1,2016-09-01,Tundra,47835.97,5.24,Completed
207883,3,2016-09-21,Sienna,53920.93,5.69,Completed
207884,2,2016-09-26,Prius,24146.13,4.0,Completed
207885,19,2016-09-13,Sienna,46015.75,5.48,Completed
207886,7,2016-09-22,Sienna,54923.55,5.39,Completed
207887,12,2016-09-02,Corolla,27622.65,5.65,Completed
207888,6,2016-09-17,Camry,29975.62,3.86,Completed
207889,4,2016-09-08,Tundra,39319.67,3.81,Completed
207890,14,2016-09-18,Tacoma,39043.51,5.1,Completed
207891,1,2016-09-29,Highlander,61030.84,5.24,Completed
207892,11,2016-09-14,Prius,25901.59,4.16,Completed
207893,5,2016-09-08,Tacoma,33955.86,5.34,Completed
207894,3,2016-09-06,Tundra,58877.28,5.69,Completed
207895,11,2016-09-18,Tundra,36332.12,4.16,Completed
207896,7,2016-09-16,Tundra,57649.2,5.39,Pending
207897,13,2016-09-05,Sienna,59849.14,5.61,Completed
207898,6,2016-09-17,Camry,30530.64,3.86,Completed
207899,9,2016-09-23,RAV4,36226.75,4.4,Completed
207900,2,2016-09-17,Highlander,46789.33,4.0,Completed
207901,5,2016-09-15,RAV4,44027.94,5.34,Completed
207902,8,2016-09-29,Corolla,27645.96,5.84,Completed
207903,2,2016-09-12,Camry,33070.25,4.0,Completed
207904,10,2016-09-09,Prius,25947.98,4.88,Completed
207905,3,2016-09-20,Camry,44472.05,5.69,Completed
207906,10,2016-09-19,Camry,28142.21,4.88,Completed
207907,19,2016-09-05,Prius,31421.12,5.48,Completed
207908,16,2016-09-08,Tacoma,43272.53,6.06,Completed
207909,4,2016-09-15,Prius,21693.79,3.81,Completed
207910,13,2016-09-12,Tundra,59260.18,5.61,Completed
207911,6,2016-09-22,Prius,23736.48,3.86,Completed
207912,3,2016-09-22,Sienna,58964.21,5.69,Completed
207913,6,2016-09-18,RAV4,32079.07,3.86,Completed
207914,18,2016-09-04,Tacoma,45530.74,5.68,Completed
207915,8,2016-09-22,Corolla,31702.24,5.84,Completed
207916,17,2016-09-23,Sienna,34250.12,4.51,Completed
207917,14,2016-09-16,Prius,30155.01,5.1,Completed
207918,5,2016-09-14,Corolla,26657.94,5.34,Completed
207919,13,2016-09-29,Sienna,59840.42,5.61,Completed
207920,8,2016-09-09,Camry,42326.02,5.84,Completed
207921,6,2016-09-27,RAV4,36959.81,3.86,Completed
207922,9,2016-09-13,Highlander,47746.16,4.4,Completed
207923,5,2016-09-29,Corolla,27900.91,5.34,Completed
207924,14,2016-09-03,RAV4,47579.26,5.1,Completed
207925,10,2016-09-23,Prius,26477.57,4.88,Completed
207926,13,2016-09-03,Prius,37044.08,5.61,Completed
207927,1,2016-09-28,RAV4,39656.12,5.24,Completed
207928,4,2016-09-20,Tacoma,32198.58,3.81,Completed
207929,6,2016-09-25,RAV4,35768.53,3.86,Completed
207930,11,2016-09-27,Sienna,36202.83,4.16,Completed
207931,11,2016-09-20,Sienna,37368.81,4.16,Completed
207932,7,2016-09-09,Tacoma,48942.3,5.39,Completed
207933,12,2016-09-24,Tacoma,46625.26,5.65,Completed
207934,3,2016-09-05,Sienna,53632.31,5.69,Completed
207935,15,2016-09-14,Sienna,47065.52,4.86,Completed
207936,15,2016-09-20,Tacoma,44026.72,4.86,Completed
207937,12,2016-09-19,Sienna,57031.51,5.65,Completed
207938,15,2016-09-07,Prius,33537.98,4.86,Completed
207939,11,2016-09-30,Corolla,23263.17,4.16,Completed
207940,2,2016-09-13,Camry,31595.18,4.0,Completed
207941,6,2016-09-05,Tundra,41140.97,3.86,Completed
207942,13,2016-09-11,Tundra,52862.85,5.61,Completed
