sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
446808,2,2019-11-22,Corolla,20853.49,4.0,Pending
446809,16,2019-11-21,Sienna,47007.33,6.06,Completed
446810,1,2019-11-23,RAV4,36160.99,5.24,Completed
446811,6,2019-11-12,Prius,24085.7,3.86,Completed
446812,15,2019-11-04,Highlander,66165.93,4.86,Completed
446813,8,2019-11-03,RAV4,45348.56,5.84,Completed
446814,8,2019-11-28,Tundra,45466.83,5.84,Completed
446815,8,2019-11-16,Tacoma,42118.26,5.84,Completed
446816,16,2019-11-20,Highlander,62187.17,6.06,Cancelled
446817,9,2019-11-05,Tundra,32911.56,4.4,Completed
446818,2,2019-11-30,RAV4,31859.86,4.0,Completed
446819,8,2019-11-16,RAV4,41405.66,5.84,Completed
446820,9,2019-11-06,Prius,20388.34,4.4,Completed
446821,4,2019-11-27,Highlander,39850.18,3.81,Completed
446822,13,2019-11-08,Tundra,53219.39,5.61,Completed
446823,20,2019-11-25,Camry,38463.02,5.77,Completed
446824,7,2019-11-26,Camry,40141.37,5.39,Completed
446825,5,2019-11-08,Corolla,25450.71,5.34,Completed
446826,16,2019-11-29,Highlander,63283.7,6.06,Completed
446827,9,2019-11-16,RAV4,34625.28,4.4,Completed
446828,17,2019-11-19,Prius,21029.41,4.51,Completed
446829,15,2019-11-20,Tacoma,37657.17,4.86,Completed
446830,5,2019-11-14,Tundra,43080.12,5.34,Completed
446831,18,2019-11-17,Tacoma,45341.13,5.68,Completed
446832,10,2019-11-06,Tacoma,29280.66,4.88,Completed
446833,6,2019-11-26,Prius,23481.43,3.86,Completed
446834,9,2019-11-16,Sienna,36636.42,4.4,Completed
446835,9,2019-11-01,Camry,25917.02,4.4,Completed
446836,20,2019-11-03,Camry,34427.28,5.77,Completed
446837,6,2019-11-01,Tacoma,29274.17,3.86,Completed
446838,15,2019-11-25,Tacoma,36545.11,4.86,Completed
446839,3,2019-11-19,Prius,35354.72,5.69,Completed
446840,3,2019-11-16,Tundra,52648.42,5.69,Completed
446841,10,2019-11-28,Highlander,47886.01,4.88,Completed
446842,9,2019-11-11,Corolla,21161.88,4.4,Completed
446843,16,2019-11-20,Sienna,47999.11,6.06,Completed
446844,6,2019-11-17,Highlander,45650.66,3.86,Completed
446845,16,2019-11-06,Corolla,29130.35,6.06,Completed
446846,18,2019-11-28,Camry,37851.8,5.68,Completed
446847,18,2019-11-10,Corolla,26835.5,5.68,Completed
446848,20,2019-11-07,RAV4,42489.08,5.77,Completed
446849,6,2019-11-17,Highlander,43359.9,3.86,Completed
446850,20,2019-11-19,Camry,38002.73,5.77,Completed
446851,1,2019-11-29,Sienna,40065.54,5.24,Completed
446852,16,2019-11-22,Sienna,50860.09,6.06,Cancelled
446853,12,2019-11-21,Highlander,63338.43,5.65,Completed
