sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
560181,19,2021-04-18,Camry,39854.42,5.48,Completed
560182,5,2021-04-30,Camry,34400.6,5.34,Completed
560183,3,2021-04-23,Highlander,75079.24,5.69,Completed
560184,7,2021-04-06,Corolla,32902.02,5.39,Completed
560185,4,2021-04-06,Tundra,41341.28,3.81,Completed
560186,3,2021-04-16,Prius,36133.21,5.69,Completed
560187,4,2021-04-15,Camry,30416.9,3.81,Completed
560188,9,2021-04-20,RAV4,37342.37,4.4,Completed
560189,5,2021-04-15,RAV4,47736.67,5.34,Completed
560190,3,2021-04-16,Prius,35394.6,5.69,Completed
560191,3,2021-04-17,Highlander,84147.12,5.69,Completed
560192,18,2021-04-15,Camry,46853.61,5.68,Completed
560193,13,2021-04-30,Highlander,83728.44,5.61,Completed
560194,8,2021-04-24,Tundra,56844.45,5.84,Completed
560195,7,2021-04-08,Corolla,30998.81,5.39,Completed
560196,20,2021-04-29,Tacoma,53407.01,5.77,Completed
560197,15,2021-04-23,Corolla,34514.17,4.86,Completed
560198,18,2021-04-05,Prius,37347.09,5.68,Completed
560199,19,2021-04-10,Corolla,30819.47,5.48,Completed
560200,18,2021-04-23,Camry,48791.77,5.68,Cancelled
560201,14,2021-04-19,Prius,34500.77,5.1,Completed
560202,17,2021-04-20,Corolla,24355.6,4.51,Completed
560203,16,2021-04-07,RAV4,56991.67,6.06,Completed
560204,13,2021-04-24,Camry,45091.18,5.61,Completed
560205,8,2021-04-07,Sienna,54166.14,5.84,Completed
560206,10,2021-04-22,Sienna,39152.34,4.88,Completed
560207,14,2021-04-26,RAV4,47638.46,5.1,Completed
560208,12,2021-04-15,Camry,47040.68,5.65,Completed
560209,16,2021-04-06,Camry,45582.02,6.06,Completed
560210,16,2021-04-16,RAV4,54532.72,6.06,Completed
560211,15,2021-04-29,Tacoma,52544.37,4.86,Completed
560212,14,2021-04-24,Tundra,55986.69,5.1,Completed
560213,10,2021-04-05,Tundra,41373.8,4.88,Completed
560214,5,2021-04-17,RAV4,41258.6,5.34,Completed
560215,3,2021-04-16,Tundra,59361.55,5.69,Completed
560216,9,2021-04-11,Tacoma,36305.29,4.4,Completed
560217,2,2021-04-09,RAV4,41614.64,4.0,Completed
560218,11,2021-04-29,Tundra,41518.12,4.16,Completed
560219,15,2021-04-02,Camry,46305.34,4.86,Completed
560220,2,2021-04-04,Prius,27068.18,4.0,Completed
560221,5,2021-04-13,Tacoma,43297.4,5.34,Completed
560222,8,2021-04-04,Tacoma,53355.77,5.84,Completed
560223,17,2021-04-12,Sienna,44064.68,4.51,Completed
560224,19,2021-04-09,RAV4,47559.68,5.48,Completed
560225,16,2021-04-30,Corolla,34366.09,6.06,Completed
560226,17,2021-04-11,RAV4,36285.77,4.51,Completed
560227,15,2021-04-15,Tundra,62524.71,4.86,Completed
560228,10,2021-04-13,Sienna,40925.78,4.88,Completed
560229,11,2021-04-11,Corolla,26311.76,4.16,Pending
560230,16,2021-04-25,Tacoma,47380.02,6.06,Completed
560231,17,2021-04-10,Corolla,23875.03,4.51,Completed
560232,6,2021-04-01,RAV4,35325.21,3.86,Completed
560233,1,2021-04-03,Corolla,26594.24,5.24,Pending
560234,10,2021-04-21,Highlander,50142.63,4.88,Completed
560235,13,2021-04-04,Sienna,56849.78,5.61,Completed
560236,18,2021-04-08,Tacoma,50483.24,5.68,Completed
560237,13,2021-04-24,Highlander,71965.84,5.61,Completed
560238,15,2021-04-14,Tundra,60677.33,4.86,Completed
560239,17,2021-04-25,Highlander,51191.89,4.51,Completed
560240,3,2021-04-12,RAV4,54551.78,5.69,Completed
560241,1,2021-04-09,Highlander,58289.27,5.24,Completed
560242,15,2021-04-05,Corolla,30291.08,4.86,Completed
560243,10,2021-04-06,Tundra,47189.38,4.88,Completed
560244,11,2021-04-09,Prius,24931.32,4.16,Completed
560245,3,2021-04-09,Tacoma,51197.04,5.69,Completed
560246,7,2021-04-11,Corolla,36652.76,5.39,Completed
560247,3,2021-04-01,Corolla,35916.67,5.69,Completed
560248,10,2021-04-17,RAV4,41198.83,4.88,Completed
560249,1,2021-04-07,Prius,28769.74,5.24,Completed
560250,8,2021-04-11,Prius,38305.93,5.84,Completed
560251,7,2021-04-17,Prius,35912.44,5.39,Completed
560252,3,2021-04-14,Tundra,56594.86,5.69,Completed
560253,16,2021-04-19,Camry,45199.31,6.06,Completed
560254,15,2021-04-17,Corolla,34465.62,4.86,Completed
560255,9,2021-04-15,Tundra,43163.58,4.4,Completed
560256,15,2021-04-21,Prius,34265.62,4.86,Completed
560257,18,2021-04-23,Highlander,73745.84,5.68,Completed
560258,1,2021-04-25,Corolla,27924.25,5.24,Completed
560259,5,2021-04-28,Highlander,68037.75,5.34,Completed
560260,20,2021-04-28,Tundra,56269.53,5.77,Completed
560261,10,2021-04-28,Tundra,42514.05,4.88,Completed
560262,13,2021-04-22,Tundra,61342.9,5.61,Completed
560263,4,2021-04-09,Tacoma,34357.09,3.81,Completed
560264,7,2021-04-22,Highlander,70570.96,5.39,Completed
560265,20,2021-04-30,Sienna,53814.34,5.77,Completed
560266,14,2021-04-13,Tacoma,46192.35,5.1,Completed
560267,15,2021-04-19,Tacoma,49533.31,4.86,Completed
560268,15,2021-04-06,Tacoma,51052.13,4.86,Completed
560269,16,2021-04-21,RAV4,49517.76,6.06,Completed
560270,5,2021-04-14,Corolla,27964.23,5.34,Completed
560271,7,2021-04-04,Highlander,75085.79,5.39,Completed
560272,4,2021-04-30,RAV4,39862.5,3.81,Completed
560273,1,2021-04-30,Highlander,67309.59,5.24,Completed
560274,13,2021-04-04,Prius,35798.4,5.61,Completed
560275,8,2021-04-10,Prius,36089.7,5.84,Completed
560276,2,2021-04-16,Corolla,27368.92,4.0,Completed
560277,20,2021-04-20,Tundra,63962.52,5.77,Completed
560278,2,2021-04-25,Tacoma,38310.72,4.0,Pending
560279,12,2021-04-10,Prius,33455.55,5.65,Completed
560280,10,2021-04-22,Prius,28610.46,4.88,Completed
560281,12,2021-04-21,Highlander,66061.74,5.65,Completed
560282,15,2021-04-03,Sienna,52408.38,4.86,Cancelled
560283,16,2021-04-28,Tundra,64584.92,6.06,Completed
560284,17,2021-04-01,Tacoma,32236.53,4.51,Completed
560285,13,2021-04-17,Sienna,66020.17,5.61,Completed
560286,5,2021-04-09,RAV4,48318.7,5.34,Completed
560287,3,2021-04-21,Prius,42751.61,5.69,Completed
560288,1,2021-04-24,Camry,35798.3,5.24,Completed
560289,6,2021-04-19,Corolla,24100.02,3.86,Completed
560290,4,2021-04-11,Camry,29049.49,3.81,Completed
560291,14,2021-04-21,Corolla,33560.25,5.1,Completed
560292,11,2021-04-01,RAV4,39991.51,4.16,Completed
560293,18,2021-04-05,Highlander,85291.61,5.68,Completed
560294,9,2021-04-29,Highlander,58109.45,4.4,Completed
