sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
845033,12,2025-01-27,Tundra,37529.24,5.65,Completed
845034,11,2025-01-25,RAV4,24334.79,4.16,Completed
845035,6,2025-01-02,Prius,16864.04,3.86,Completed
845036,4,2025-01-27,Tacoma,20372.56,3.81,Completed
845037,6,2025-01-02,Tacoma,23628.51,3.86,Completed
845038,3,2025-01-02,Tundra,41878.03,5.69,Completed
845039,15,2025-01-08,Highlander,48250.48,4.86,Completed
845040,3,2025-01-30,Highlander,50653.64,5.69,Completed
845041,7,2025-01-10,Corolla,23135.86,5.39,Completed
845042,11,2025-01-16,Highlander,36722.33,4.16,Completed
845043,20,2025-01-20,Prius,25634.11,5.77,Completed
845044,12,2025-01-25,Tacoma,29233.62,5.65,Completed
845045,2,2025-01-02,Highlander,36301.21,4.0,Completed
845046,15,2025-01-21,Tundra,39307.29,4.86,Completed
845047,6,2025-01-06,RAV4,24093.3,3.86,Completed
845048,16,2025-01-08,Tundra,38326.43,6.06,Completed
845049,7,2025-01-18,Sienna,34136.02,5.39,Completed
845050,7,2025-01-06,Sienna,36558.0,5.39,Completed
845051,16,2025-01-08,Camry,31606.86,6.06,Completed
845052,2,2025-01-13,Sienna,28331.44,4.0,Completed
845053,20,2025-01-28,Corolla,22354.99,5.77,Completed
845054,17,2025-01-16,Corolla,15736.57,4.51,Completed
845055,18,2025-01-31,Prius,24574.21,5.68,Completed
845056,12,2025-01-21,Tacoma,30479.78,5.65,Completed
845057,13,2025-01-08,Corolla,22542.73,5.61,Completed
845058,2,2025-01-04,Tacoma,22785.44,4.0,Completed
845059,9,2025-01-24,RAV4,24930.21,4.4,Completed
845060,17,2025-01-19,RAV4,22321.64,4.51,Completed
845061,16,2025-01-24,Camry,27209.89,6.06,Completed
845062,3,2025-01-26,Prius,23674.42,5.69,Completed
845063,7,2025-01-18,Tundra,35690.41,5.39,Completed
845064,3,2025-01-14,Prius,25860.27,5.69,Completed
845065,20,2025-01-12,Tacoma,29694.98,5.77,Completed
845066,9,2025-01-12,Camry,22812.17,4.4,Completed
