sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
160696,2,2016-02-06,Tundra,38396.88,4.0,Completed
160697,13,2016-02-08,Prius,32957.81,5.61,Completed
160698,8,2016-02-10,Tacoma,42152.97,5.84,Completed
160699,14,2016-02-29,RAV4,38111.02,5.1,Completed
160700,15,2016-02-17,Sienna,43756.31,4.86,Completed
160701,15,2016-02-09,Tundra,48964.22,4.86,Completed
160702,8,2016-02-29,RAV4,43120.68,5.84,Completed
160703,3,2016-02-04,Sienna,45025.62,5.69,Completed
160704,5,2016-02-04,RAV4,34111.25,5.34,Completed
160705,12,2016-02-12,Tundra,44298.39,5.65,Completed
160706,20,2016-02-06,Corolla,25001.78,5.77,Completed
160707,3,2016-02-02,Highlander,59433.27,5.69,Completed
160708,4,2016-02-28,Corolla,20647.09,3.81,Completed
160709,15,2016-02-24,Sienna,46540.8,4.86,Completed
160710,1,2016-02-17,Corolla,21799.05,5.24,Completed
160711,19,2016-02-16,Highlander,53681.97,5.48,Completed
160712,4,2016-02-22,Tacoma,29735.14,3.81,Cancelled
160713,15,2016-02-05,Corolla,26667.84,4.86,Completed
160714,5,2016-02-01,Prius,26555.99,5.34,Completed
160715,5,2016-02-22,RAV4,36734.28,5.34,Completed
160716,3,2016-02-11,Tundra,54395.41,5.69,Completed
160717,10,2016-02-01,Prius,22937.57,4.88,Completed
160718,2,2016-02-06,Tundra,36315.27,4.0,Completed
160719,8,2016-02-01,Sienna,49989.62,5.84,Completed
160720,9,2016-02-15,Camry,27855.43,4.4,Completed
160721,7,2016-02-03,Corolla,25056.4,5.39,Completed
160722,16,2016-02-05,Tacoma,42928.65,6.06,Completed
160723,12,2016-02-17,Prius,31722.22,5.65,Completed
160724,11,2016-02-14,Corolla,19034.84,4.16,Completed
160725,6,2016-02-05,RAV4,32824.28,3.86,Completed
160726,3,2016-02-10,Prius,30564.83,5.69,Completed
160727,18,2016-02-23,Tacoma,44346.08,5.68,Completed
160728,3,2016-02-29,Tundra,49202.87,5.69,Completed
160729,5,2016-02-12,Sienna,37788.63,5.34,Completed
160730,8,2016-02-22,Camry,39055.03,5.84,Completed
160731,2,2016-02-21,Camry,26912.48,4.0,Completed
160732,6,2016-02-20,RAV4,28094.41,3.86,Pending
160733,17,2016-02-10,Tacoma,27685.48,4.51,Completed
160734,10,2016-02-27,Camry,27115.91,4.88,Completed
160735,10,2016-02-01,Highlander,45216.71,4.88,Cancelled
160736,20,2016-02-18,Highlander,64076.41,5.77,Completed
160737,18,2016-02-07,Camry,37879.87,5.68,Completed
160738,8,2016-02-24,RAV4,44896.96,5.84,Completed
160739,2,2016-02-13,Prius,25719.15,4.0,Completed
160740,16,2016-02-23,Prius,33229.59,6.06,Completed
160741,17,2016-02-12,Prius,21245.68,4.51,Completed
160742,19,2016-02-24,Corolla,24474.59,5.48,Completed
160743,7,2016-02-16,Highlander,66968.42,5.39,Completed
160744,17,2016-02-15,Corolla,19190.71,4.51,Completed
160745,4,2016-02-22,Highlander,40312.99,3.81,Completed
160746,8,2016-02-12,Sienna,51672.76,5.84,Completed
160747,13,2016-02-25,RAV4,48687.9,5.61,Pending
160748,4,2016-02-28,Highlander,39085.7,3.81,Completed
160749,17,2016-02-21,Highlander,44616.73,4.51,Completed
160750,7,2016-02-13,Tundra,45477.25,5.39,Completed
160751,18,2016-02-15,Tundra,54293.5,5.68,Completed
160752,2,2016-02-01,Tacoma,31821.55,4.0,Completed
160753,18,2016-02-15,RAV4,50449.98,5.68,Completed
160754,2,2016-02-15,Corolla,22677.7,4.0,Completed
160755,4,2016-02-12,Camry,26568.72,3.81,Completed
160756,17,2016-02-26,Tacoma,26031.12,4.51,Completed
160757,2,2016-02-03,Camry,28089.33,4.0,Completed
160758,3,2016-02-15,Tacoma,43136.6,5.69,Completed
