sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
376659,6,2018-11-21,Corolla,21875.25,3.86,Completed
376660,14,2018-11-09,Highlander,65595.97,5.1,Completed
376661,1,2018-11-18,Corolla,26514.05,5.24,Completed
376662,5,2018-11-19,Tundra,41593.98,5.34,Completed
376663,5,2018-11-05,Camry,35871.9,5.34,Completed
376664,5,2018-11-27,Highlander,52003.5,5.34,Completed
376665,19,2018-11-29,RAV4,41679.62,5.48,Completed
376666,3,2018-11-19,Highlander,63229.82,5.69,Completed
376667,7,2018-11-13,Prius,32632.57,5.39,Completed
376668,19,2018-11-22,Corolla,24947.5,5.48,Completed
376669,15,2018-11-17,Camry,40400.81,4.86,Completed
376670,10,2018-11-06,Sienna,40516.33,4.88,Completed
376671,8,2018-11-03,Tundra,48151.01,5.84,Completed
376672,10,2018-11-06,Tundra,40305.79,4.88,Completed
376673,3,2018-11-03,RAV4,51386.28,5.69,Completed
376674,12,2018-11-15,Camry,36122.23,5.65,Completed
376675,19,2018-11-03,Prius,30679.74,5.48,Completed
376676,20,2018-11-05,Sienna,54154.72,5.77,Completed
376677,13,2018-11-26,Corolla,31025.79,5.61,Completed
376678,7,2018-11-03,Tundra,48299.4,5.39,Completed
376679,14,2018-11-13,Camry,37045.27,5.1,Completed
376680,4,2018-11-09,Highlander,45261.92,3.81,Pending
376681,8,2018-11-22,Sienna,52953.73,5.84,Completed
376682,1,2018-11-14,Tacoma,39180.84,5.24,Completed
376683,19,2018-11-24,Sienna,40462.8,5.48,Completed
376684,20,2018-11-08,Corolla,28368.23,5.77,Completed
376685,1,2018-11-19,Tundra,42767.92,5.24,Completed
376686,2,2018-11-17,Highlander,45591.22,4.0,Completed
376687,4,2018-11-02,Prius,21224.0,3.81,Completed
376688,5,2018-11-28,Sienna,44001.86,5.34,Completed
376689,3,2018-11-13,RAV4,50200.15,5.69,Completed
376690,11,2018-11-07,Tacoma,31518.27,4.16,Completed
376691,9,2018-11-19,Prius,24466.05,4.4,Completed
376692,2,2018-11-11,Camry,32203.07,4.0,Completed
376693,9,2018-11-09,Prius,25085.33,4.4,Completed
376694,2,2018-11-07,RAV4,38462.97,4.0,Completed
376695,10,2018-11-02,Tundra,37213.25,4.88,Completed
376696,9,2018-11-29,Sienna,36715.66,4.4,Completed
376697,15,2018-11-17,Tundra,45571.82,4.86,Completed
376698,2,2018-11-15,Camry,30896.98,4.0,Completed
376699,11,2018-11-15,Corolla,21947.28,4.16,Completed
376700,7,2018-11-12,Camry,39709.61,5.39,Completed
376701,15,2018-11-06,Camry,35966.21,4.86,Completed
376702,10,2018-11-13,Prius,24748.93,4.88,Completed
376703,10,2018-11-27,Prius,25789.23,4.88,Completed
376704,7,2018-11-14,Prius,35352.28,5.39,Completed
376705,3,2018-11-05,Camry,37163.86,5.69,Completed
376706,5,2018-11-09,Highlander,50009.94,5.34,Completed
376707,10,2018-11-13,Tundra,38762.56,4.88,Completed
376708,7,2018-11-07,Highlander,68256.83,5.39,Completed
376709,7,2018-11-09,Tacoma,46289.41,5.39,Cancelled
376710,6,2018-11-21,Corolla,21063.6,3.86,Completed
376711,7,2018-11-05,Prius,35802.03,5.39,Completed
376712,9,2018-11-06,Prius,24004.99,4.4,Completed
376713,4,2018-11-20,Highlander,42039.22,3.81,Completed
376714,15,2018-11-16,Sienna,45256.67,4.86,Completed
376715,13,2018-11-09,Tundra,51695.0,5.61,Completed
376716,5,2018-11-26,Camry,35347.65,5.34,Completed
376717,1,2018-11-28,Highlander,53361.34,5.24,Completed
376718,8,2018-11-19,Tundra,49768.48,5.84,Completed
376719,6,2018-11-24,RAV4,29526.34,3.86,Completed
376720,11,2018-11-07,Tundra,34596.43,4.16,Completed
376721,18,2018-11-01,Camry,45770.33,5.68,Completed
376722,12,2018-11-10,Highlander,65808.13,5.65,Completed
376723,8,2018-11-09,Prius,31509.78,5.84,Completed
376724,18,2018-11-09,RAV4,49800.88,5.68,Completed
376725,9,2018-11-11,Tundra,38928.34,4.4,Completed
376726,9,2018-11-23,Highlander,43999.61,4.4,Pending
376727,12,2018-11-21,Tundra,47125.52,5.65,Completed
376728,9,2018-11-19,Highlander,42232.3,4.4,Completed
376729,20,2018-11-05,Corolla,29031.66,5.77,Completed
376730,19,2018-11-18,Sienna,40706.95,5.48,Completed
376731,17,2018-11-10,Sienna,37618.15,4.51,Completed
376732,20,2018-11-22,Highlander,69255.04,5.77,Completed
376733,18,2018-11-12,Corolla,33314.17,5.68,Completed
376734,2,2018-11-12,Sienna,41315.36,4.0,Completed
376735,9,2018-11-24,RAV4,30559.19,4.4,Cancelled
376736,7,2018-11-23,Tundra,50477.23,5.39,Completed
376737,1,2018-11-16,Tundra,41985.41,5.24,Completed
376738,1,2018-11-19,Camry,35825.84,5.24,Completed
376739,9,2018-11-15,Camry,30407.53,4.4,Completed
376740,14,2018-11-04,Prius,32618.31,5.1,Completed
376741,3,2018-11-13,Tacoma,48156.4,5.69,Completed
376742,1,2018-11-09,RAV4,35683.83,5.24,Completed
376743,2,2018-11-17,Prius,26437.2,4.0,Completed
376744,2,2018-11-13,RAV4,34838.37,4.0,Completed
376745,6,2018-11-02,Sienna,33127.51,3.86,Completed
376746,18,2018-11-22,Corolla,29937.71,5.68,Completed
376747,14,2018-11-14,Highlander,66795.25,5.1,Completed
376748,14,2018-11-23,Prius,29886.38,5.1,Completed
376749,7,2018-11-28,RAV4,43233.14,5.39,Completed
376750,5,2018-11-27,Sienna,46615.74,5.34,Pending
376751,10,2018-11-03,Corolla,22132.68,4.88,Completed
376752,12,2018-11-10,Corolla,27010.65,5.65,Completed
376753,9,2018-11-24,Tacoma,33409.46,4.4,Completed
376754,6,2018-11-18,Tundra,35491.98,3.86,Completed
376755,4,2018-11-05,RAV4,34725.25,3.81,Completed
376756,9,2018-11-21,Tacoma,32101.87,4.4,Completed
376757,20,2018-11-02,Corolla,28765.03,5.77,Completed
376758,5,2018-11-19,Prius,27310.22,5.34,Completed
376759,17,2018-11-10,Prius,24240.11,4.51,Cancelled
376760,20,2018-11-17,Highlander,67710.23,5.77,Completed
376761,8,2018-11-02,Sienna,50826.17,5.84,Completed
376762,8,2018-11-22,Tacoma,46270.12,5.84,Completed
376763,2,2018-11-15,Prius,25626.97,4.0,Completed
376764,14,2018-11-02,Camry,39371.17,5.1,Completed
376765,9,2018-11-10,Tacoma,28834.35,4.4,Completed
376766,5,2018-11-13,Camry,30340.11,5.34,Completed
376767,11,2018-11-07,Camry,28085.95,4.16,Completed
376768,20,2018-11-09,Sienna,49654.37,5.77,Pending
376769,3,2018-11-01,Corolla,29509.76,5.69,Completed
376770,10,2018-11-24,Camry,29183.65,4.88,Completed
376771,1,2018-11-07,Corolla,25919.06,5.24,Completed
376772,19,2018-11-22,Sienna,44317.78,5.48,Completed
376773,11,2018-11-04,Highlander,44908.02,4.16,Completed
376774,1,2018-11-11,Tacoma,38175.13,5.24,Completed
376775,4,2018-11-15,Sienna,38081.19,3.81,Completed
376776,10,2018-11-13,Prius,26562.16,4.88,Completed
376777,19,2018-11-02,Tundra,40389.74,5.48,Completed
376778,15,2018-11-04,Sienna,49001.85,4.86,Completed
376779,13,2018-11-07,Camry,43529.88,5.61,Completed
376780,13,2018-11-14,Tacoma,45411.91,5.61,Completed
376781,13,2018-11-11,Prius,31264.1,5.61,Completed
376782,9,2018-11-30,RAV4,30402.68,4.4,Completed
376783,1,2018-11-30,Prius,25776.72,5.24,Completed
376784,7,2018-11-05,Camry,43951.69,5.39,Completed
376785,7,2018-11-14,Camry,38353.3,5.39,Completed
376786,19,2018-11-14,Highlander,58179.39,5.48,Completed
376787,3,2018-11-20,Tundra,50219.4,5.69,Completed
376788,3,2018-11-22,Camry,42007.85,5.69,Completed
376789,14,2018-11-18,Highlander,59240.35,5.1,Completed
376790,7,2018-11-01,RAV4,42981.94,5.39,Completed
376791,12,2018-11-01,Prius,34890.16,5.65,Completed
376792,19,2018-11-02,Prius,27513.55,5.48,Completed
376793,14,2018-11-08,Sienna,44850.97,5.1,Completed
376794,17,2018-11-09,Corolla,22152.7,4.51,Completed
376795,2,2018-11-19,Camry,27906.1,4.0,Completed
376796,17,2018-11-09,Camry,26478.8,4.51,Completed
376797,5,2018-11-20,Corolla,25847.72,5.34,Completed
376798,13,2018-11-04,Sienna,55962.5,5.61,Completed
376799,18,2018-11-03,Sienna,51254.5,5.68,Completed
376800,1,2018-11-04,Tacoma,37825.33,5.24,Completed
376801,17,2018-11-22,Tundra,32487.31,4.51,Completed
376802,3,2018-11-12,Highlander,61663.45,5.69,Completed
376803,11,2018-11-02,Camry,26835.49,4.16,Completed
376804,3,2018-11-27,Highlander,61627.6,5.69,Completed
376805,6,2018-11-21,Corolla,19461.36,3.86,Completed
376806,4,2018-11-18,Tacoma,28447.46,3.81,Completed
376807,6,2018-11-13,Camry,25453.11,3.86,Completed
376808,1,2018-11-03,Sienna,38379.06,5.24,Completed
376809,1,2018-11-14,RAV4,39309.42,5.24,Completed
376810,12,2018-11-22,Tundra,51580.73,5.65,Completed
376811,15,2018-11-23,Sienna,50097.68,4.86,Completed
376812,8,2018-11-15,Tundra,49786.44,5.84,Completed
376813,11,2018-11-17,Tacoma,30829.19,4.16,Completed
376814,1,2018-11-28,Sienna,44551.93,5.24,Completed
376815,17,2018-11-17,Sienna,38436.46,4.51,Completed
376816,7,2018-11-05,Sienna,48512.42,5.39,Completed
376817,13,2018-11-10,Camry,38005.4,5.61,Completed
376818,9,2018-11-21,Prius,23146.28,4.4,Completed
376819,19,2018-11-12,Tundra,43351.81,5.48,Completed
376820,12,2018-11-07,Tacoma,39794.24,5.65,Completed
376821,13,2018-11-08,Corolla,30035.86,5.61,Completed
376822,14,2018-11-15,Tundra,45495.49,5.1,Completed
376823,6,2018-11-03,Sienna,32464.98,3.86,Completed
376824,7,2018-11-03,Tacoma,44406.82,5.39,Completed
376825,15,2018-11-04,Tundra,52079.22,4.86,Completed
376826,1,2018-11-28,Tacoma,39067.09,5.24,Completed
376827,17,2018-11-18,Camry,28864.71,4.51,Completed
376828,13,2018-11-28,Highlander,65410.71,5.61,Cancelled
376829,1,2018-11-15,Highlander,49744.09,5.24,Completed
376830,20,2018-11-28,Highlander,68452.94,5.77,Completed
376831,4,2018-11-14,Sienna,35113.76,3.81,Completed
376832,3,2018-11-20,Sienna,56817.35,5.69,Completed
376833,12,2018-11-15,Tacoma,40017.55,5.65,Completed
376834,18,2018-11-15,RAV4,53638.54,5.68,Completed
376835,20,2018-11-17,Sienna,48421.72,5.77,Completed
376836,19,2018-11-15,Highlander,59398.43,5.48,Completed
376837,3,2018-11-29,Corolla,31882.62,5.69,Cancelled
376838,18,2018-11-17,Prius,37152.8,5.68,Completed
376839,10,2018-11-25,Tacoma,32697.24,4.88,Completed
376840,4,2018-11-24,Corolla,21463.75,3.81,Completed
376841,9,2018-11-10,Tundra,38961.39,4.4,Completed
376842,10,2018-11-13,RAV4,33160.35,4.88,Completed
376843,5,2018-11-13,Tacoma,36222.26,5.34,Completed
376844,3,2018-11-07,Sienna,57626.43,5.69,Completed
376845,4,2018-11-11,Corolla,18950.24,3.81,Completed
376846,13,2018-11-04,Tundra,53121.11,5.61,Completed
376847,17,2018-11-17,Corolla,19687.17,4.51,Completed
376848,10,2018-11-09,Highlander,51371.05,4.88,Completed
376849,16,2018-11-16,Highlander,60571.53,6.06,Completed
376850,1,2018-11-20,Tacoma,38554.01,5.24,Completed
376851,13,2018-11-28,Prius,32043.58,5.61,Completed
376852,15,2018-11-18,Corolla,28803.38,4.86,Completed
376853,6,2018-11-10,Camry,30660.48,3.86,Completed
376854,18,2018-11-15,Tacoma,45340.56,5.68,Completed
376855,18,2018-11-21,Corolla,33455.62,5.68,Completed
376856,7,2018-11-22,Prius,31006.87,5.39,Completed
376857,5,2018-11-12,Tacoma,38134.62,5.34,Completed
376858,10,2018-11-09,Tundra,41233.75,4.88,Completed
376859,18,2018-11-02,Prius,32442.59,5.68,Completed
376860,2,2018-11-29,Prius,25889.51,4.0,Completed
376861,17,2018-11-27,Tundra,34647.7,4.51,Completed
376862,20,2018-11-16,Corolla,31050.41,5.77,Completed
376863,13,2018-11-17,Corolla,31909.81,5.61,Completed
376864,13,2018-11-17,Tundra,51578.56,5.61,Completed
376865,7,2018-11-03,Tundra,50417.99,5.39,Completed
376866,19,2018-11-07,Prius,27136.37,5.48,Completed
376867,16,2018-11-26,Camry,43159.98,6.06,Completed
376868,15,2018-11-26,Corolla,31031.23,4.86,Completed
376869,17,2018-11-20,Sienna,37389.43,4.51,Completed
376870,19,2018-11-13,Highlander,57164.94,5.48,Completed
376871,10,2018-11-24,Tundra,36802.02,4.88,Completed
376872,15,2018-11-30,Corolla,26410.91,4.86,Completed
376873,16,2018-11-07,Camry,43574.02,6.06,Completed
376874,8,2018-11-22,RAV4,47995.98,5.84,Completed
376875,12,2018-11-05,Prius,33030.94,5.65,Completed
376876,6,2018-11-11,Tundra,32667.07,3.86,Completed
376877,5,2018-11-14,Corolla,25853.75,5.34,Completed
376878,7,2018-11-11,RAV4,51236.26,5.39,Completed
376879,13,2018-11-17,Sienna,52027.54,5.61,Completed
376880,12,2018-11-13,Sienna,47443.93,5.65,Completed
376881,15,2018-11-08,Camry,39378.53,4.86,Completed
376882,17,2018-11-05,Tacoma,29691.71,4.51,Completed
376883,20,2018-11-29,Sienna,50260.37,5.77,Completed
376884,14,2018-11-08,Tacoma,38311.9,5.1,Completed
376885,8,2018-11-27,Sienna,47386.9,5.84,Completed
376886,4,2018-11-03,Tundra,31645.96,3.81,Completed
376887,12,2018-11-02,RAV4,41265.88,5.65,Completed
376888,18,2018-11-24,Prius,33731.08,5.68,Completed
376889,13,2018-11-28,RAV4,44859.64,5.61,Completed
376890,14,2018-11-29,Sienna,51449.62,5.1,Completed
376891,18,2018-11-04,Sienna,50209.93,5.68,Completed
376892,16,2018-11-25,Prius,33146.4,6.06,Completed
376893,11,2018-11-29,Corolla,19224.76,4.16,Completed
376894,16,2018-11-02,Camry,43749.77,6.06,Completed
376895,6,2018-11-05,Tundra,38482.53,3.86,Completed
376896,10,2018-11-25,Corolla,20095.16,4.88,Completed
376897,2,2018-11-25,Corolla,24118.21,4.0,Completed
376898,11,2018-11-15,Prius,25790.31,4.16,Pending
376899,12,2018-11-13,RAV4,44471.87,5.65,Completed
376900,12,2018-11-04,Camry,36860.8,5.65,Completed
376901,2,2018-11-21,Sienna,37652.89,4.0,Completed
376902,16,2018-11-09,Highlander,62391.84,6.06,Completed
376903,2,2018-11-10,Tundra,36134.23,4.0,Completed
376904,10,2018-11-30,Prius,24019.11,4.88,Completed
376905,10,2018-11-06,RAV4,37286.12,4.88,Completed
376906,4,2018-11-24,Tundra,35010.57,3.81,Completed
376907,12,2018-11-18,Camry,40782.39,5.65,Completed
376908,5,2018-11-02,Camry,33990.66,5.34,Completed
376909,17,2018-11-29,Camry,29425.89,4.51,Completed
376910,3,2018-11-10,Highlander,70615.06,5.69,Completed
376911,1,2018-11-10,Camry,32930.3,5.24,Completed
376912,11,2018-11-04,Prius,23148.79,4.16,Completed
376913,10,2018-11-28,Tundra,36012.12,4.88,Completed
376914,5,2018-11-09,RAV4,36872.74,5.34,Completed
376915,15,2018-11-22,Prius,33134.94,4.86,Completed
376916,12,2018-11-26,Tacoma,39948.61,5.65,Completed
376917,19,2018-11-03,Prius,26637.84,5.48,Completed
376918,8,2018-11-24,RAV4,45805.07,5.84,Completed
376919,4,2018-11-04,RAV4,33261.03,3.81,Completed
376920,11,2018-11-16,Sienna,36791.96,4.16,Completed
376921,1,2018-11-25,Camry,30109.67,5.24,Completed
376922,18,2018-11-28,Highlander,70028.24,5.68,Completed
376923,12,2018-11-13,Tundra,47124.43,5.65,Completed
376924,3,2018-11-23,Camry,43047.31,5.69,Completed
376925,19,2018-11-27,Camry,35837.13,5.48,Completed
376926,20,2018-11-24,Tacoma,43823.97,5.77,Completed
376927,11,2018-11-27,Prius,26503.66,4.16,Completed
376928,3,2018-11-17,Tundra,55777.25,5.69,Completed
376929,1,2018-11-18,Tacoma,33285.1,5.24,Completed
376930,7,2018-11-21,Camry,40467.15,5.39,Completed
376931,8,2018-11-01,Sienna,49013.49,5.84,Completed
376932,6,2018-11-28,Camry,25816.99,3.86,Completed
376933,1,2018-11-04,Prius,25553.91,5.24,Completed
376934,18,2018-11-18,Tacoma,41878.03,5.68,Completed
376935,15,2018-11-01,Tacoma,44296.21,4.86,Completed
376936,19,2018-11-05,Camry,37571.84,5.48,Completed
376937,10,2018-11-29,Prius,26932.21,4.88,Completed
376938,4,2018-11-06,RAV4,33655.86,3.81,Completed
376939,11,2018-11-30,Prius,25363.62,4.16,Completed
376940,9,2018-11-12,Corolla,22670.96,4.4,Completed
