sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
309866,16,2018-01-23,Prius,22485.01,6.06,Completed
309867,6,2018-01-03,Sienna,24840.76,3.86,Completed
309868,15,2018-01-25,Tacoma,32818.7,4.86,Completed
309869,8,2018-01-19,Corolla,19335.05,5.84,Completed
309870,19,2018-01-13,Tacoma,25704.11,5.48,Completed
309871,15,2018-01-16,Tacoma,31036.47,4.86,Completed
309872,14,2018-01-24,Tundra,33496.12,5.1,Pending
309873,12,2018-01-06,Tacoma,33236.09,5.65,Completed
309874,17,2018-01-29,Corolla,15725.89,4.51,Completed
309875,4,2018-01-11,Highlander,32201.41,3.81,Completed
309876,17,2018-01-28,Highlander,33857.68,4.51,Completed
309877,2,2018-01-24,Prius,18964.34,4.0,Completed
309878,19,2018-01-17,Corolla,17340.22,5.48,Completed
309879,8,2018-01-20,Corolla,20357.09,5.84,Completed
309880,15,2018-01-08,Tundra,37357.25,4.86,Completed
309881,18,2018-01-02,Camry,31583.99,5.68,Completed
309882,5,2018-01-29,Highlander,35815.73,5.34,Completed
309883,2,2018-01-11,Tundra,29724.81,4.0,Completed
309884,12,2018-01-27,RAV4,32028.86,5.65,Completed
309885,7,2018-01-08,Corolla,19711.03,5.39,Completed
309886,16,2018-01-17,Tacoma,34125.98,6.06,Completed
309887,8,2018-01-27,Tacoma,29172.13,5.84,Completed
309888,14,2018-01-27,RAV4,32522.17,5.1,Completed
309889,13,2018-01-31,Corolla,22864.1,5.61,Completed
309890,9,2018-01-10,RAV4,26512.47,4.4,Completed
309891,20,2018-01-25,Camry,28868.36,5.77,Completed
309892,15,2018-01-26,Highlander,42985.26,4.86,Completed
309893,18,2018-01-11,Tundra,42575.95,5.68,Completed
309894,3,2018-01-25,Tundra,41575.02,5.69,Completed
309895,19,2018-01-25,Corolla,16643.03,5.48,Completed
309896,11,2018-01-06,Prius,17293.88,4.16,Completed
309897,10,2018-01-05,Sienna,28648.79,4.88,Completed
309898,16,2018-01-11,Prius,25751.74,6.06,Cancelled
309899,10,2018-01-15,Prius,18567.27,4.88,Completed
309900,6,2018-01-28,Highlander,36336.46,3.86,Completed
309901,3,2018-01-20,Corolla,20111.82,5.69,Completed
309902,20,2018-01-14,Camry,31407.32,5.77,Completed
309903,11,2018-01-16,Sienna,28168.11,4.16,Completed
309904,14,2018-01-12,Prius,23644.51,5.1,Completed
309905,19,2018-01-25,Camry,24193.41,5.48,Completed
309906,8,2018-01-17,Tundra,36445.44,5.84,Completed
309907,16,2018-01-25,RAV4,36512.13,6.06,Completed
309908,18,2018-01-22,Camry,27972.27,5.68,Completed
309909,19,2018-01-04,Tacoma,27171.11,5.48,Completed
309910,20,2018-01-30,RAV4,32143.97,5.77,Completed
309911,18,2018-01-20,Tundra,38567.85,5.68,Completed
309912,15,2018-01-23,Corolla,19607.87,4.86,Completed
309913,17,2018-01-14,Corolla,15239.02,4.51,Completed
309914,6,2018-01-28,Corolla,14063.01,3.86,Completed
309915,17,2018-01-15,Corolla,13480.15,4.51,Completed
309916,14,2018-01-17,Camry,30159.98,5.1,Completed
309917,8,2018-01-19,Tacoma,33050.41,5.84,Completed
309918,11,2018-01-26,Tundra,24799.58,4.16,Pending
309919,14,2018-01-05,RAV4,33551.5,5.1,Completed
309920,1,2018-01-12,Prius,18070.32,5.24,Completed
309921,7,2018-01-09,Sienna,34246.15,5.39,Completed
309922,11,2018-01-05,Prius,16300.75,4.16,Completed
309923,7,2018-01-10,Camry,28505.66,5.39,Completed
309924,16,2018-01-21,Camry,29930.45,6.06,Completed
309925,15,2018-01-05,Prius,25818.19,4.86,Completed
309926,17,2018-01-20,Corolla,14459.58,4.51,Completed
309927,6,2018-01-03,Camry,18730.82,3.86,Completed
309928,6,2018-01-20,Tacoma,23900.28,3.86,Completed
309929,19,2018-01-28,Sienna,31870.95,5.48,Completed
309930,7,2018-01-26,Corolla,22732.09,5.39,Completed
309931,5,2018-01-15,Corolla,18588.24,5.34,Completed
309932,1,2018-01-27,Tundra,30252.32,5.24,Completed
309933,7,2018-01-29,Highlander,43323.78,5.39,Completed
309934,6,2018-01-22,RAV4,21496.85,3.86,Completed
309935,17,2018-01-31,RAV4,22476.75,4.51,Completed
309936,11,2018-01-22,Tacoma,22864.63,4.16,Completed
309937,9,2018-01-14,RAV4,26606.2,4.4,Pending
309938,3,2018-01-25,Sienna,40919.4,5.69,Completed
309939,7,2018-01-25,Highlander,44837.6,5.39,Completed
309940,8,2018-01-27,Tacoma,30150.95,5.84,Completed
309941,7,2018-01-27,Prius,26674.23,5.39,Completed
309942,5,2018-01-12,Corolla,17467.33,5.34,Completed
309943,13,2018-01-03,Tundra,37790.83,5.61,Completed
309944,17,2018-01-08,RAV4,23752.13,4.51,Completed
309945,3,2018-01-13,Corolla,23398.92,5.69,Completed
309946,3,2018-01-09,Tacoma,29616.99,5.69,Completed
309947,8,2018-01-18,Camry,27569.24,5.84,Completed
309948,13,2018-01-17,RAV4,36820.21,5.61,Completed
309949,2,2018-01-11,RAV4,27913.75,4.0,Completed
309950,8,2018-01-29,Tacoma,33430.82,5.84,Completed
309951,2,2018-01-06,RAV4,27818.94,4.0,Completed
309952,9,2018-01-20,RAV4,22641.17,4.4,Completed
309953,19,2018-01-21,Prius,22155.23,5.48,Pending
309954,20,2018-01-23,Prius,21734.25,5.77,Completed
309955,1,2018-01-10,Corolla,17150.64,5.24,Completed
309956,9,2018-01-27,RAV4,25133.2,4.4,Completed
309957,17,2018-01-05,Tacoma,21068.15,4.51,Completed
309958,2,2018-01-04,Corolla,15325.83,4.0,Completed
309959,11,2018-01-31,Sienna,24793.71,4.16,Completed
309960,16,2018-01-31,RAV4,33910.29,6.06,Completed
309961,18,2018-01-04,Tacoma,34398.73,5.68,Completed
309962,2,2018-01-24,RAV4,25966.74,4.0,Completed
309963,20,2018-01-14,Camry,30742.39,5.77,Completed
309964,3,2018-01-30,Prius,23644.05,5.69,Completed
309965,17,2018-01-25,Highlander,32400.15,4.51,Completed
309966,12,2018-01-11,Highlander,43880.42,5.65,Completed
