sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
683298,3,2022-11-25,Sienna,61587.44,5.69,Completed
683299,2,2022-11-25,Tacoma,39653.48,4.0,Completed
683300,10,2022-11-30,RAV4,38744.65,4.88,Completed
683301,9,2022-11-09,Highlander,49938.52,4.4,Completed
683302,12,2022-11-18,Sienna,52856.21,5.65,Completed
683303,8,2022-11-05,Corolla,33723.88,5.84,Completed
683304,7,2022-11-29,Sienna,52620.89,5.39,Completed
683305,5,2022-11-11,RAV4,47869.2,5.34,Completed
683306,5,2022-11-26,Highlander,66229.77,5.34,Completed
683307,18,2022-11-29,Camry,48993.68,5.68,Completed
683308,2,2022-11-01,Prius,29715.04,4.0,Completed
683309,7,2022-11-02,Tacoma,49225.02,5.39,Completed
683310,8,2022-11-16,Sienna,62505.55,5.84,Completed
683311,7,2022-11-13,Prius,41145.4,5.39,Completed
683312,18,2022-11-15,RAV4,54151.07,5.68,Completed
683313,10,2022-11-23,Prius,29633.04,4.88,Completed
683314,11,2022-11-28,Camry,32718.96,4.16,Completed
683315,3,2022-11-20,Tundra,57557.14,5.69,Completed
683316,19,2022-11-08,Prius,30454.75,5.48,Completed
683317,12,2022-11-16,Camry,43557.17,5.65,Completed
683318,8,2022-11-18,Highlander,78680.74,5.84,Completed
683319,4,2022-11-01,Tundra,41153.39,3.81,Completed
683320,1,2022-11-21,Prius,30420.14,5.24,Completed
683321,8,2022-11-05,Corolla,30210.59,5.84,Completed
683322,2,2022-11-19,Tundra,47198.19,4.0,Completed
683323,13,2022-11-09,Prius,36577.85,5.61,Completed
683324,20,2022-11-14,Tundra,59838.59,5.77,Completed
683325,3,2022-11-02,Tacoma,51838.45,5.69,Completed
683326,20,2022-11-12,Tacoma,44655.97,5.77,Completed
683327,15,2022-11-22,Tacoma,51424.42,4.86,Completed
683328,10,2022-11-04,Highlander,53976.27,4.88,Completed
683329,11,2022-11-11,Tacoma,36278.89,4.16,Completed
683330,11,2022-11-12,Tundra,41148.35,4.16,Completed
683331,13,2022-11-03,Corolla,33274.23,5.61,Completed
683332,12,2022-11-18,Camry,43930.2,5.65,Completed
683333,9,2022-11-28,Tacoma,35765.17,4.4,Completed
683334,13,2022-11-26,Prius,37648.35,5.61,Completed
683335,14,2022-11-01,Highlander,72733.57,5.1,Completed
683336,8,2022-11-27,RAV4,47630.89,5.84,Completed
683337,12,2022-11-15,RAV4,49585.43,5.65,Pending
683338,5,2022-11-16,Camry,39076.19,5.34,Completed
683339,15,2022-11-27,RAV4,47510.77,4.86,Completed
683340,17,2022-11-05,Sienna,40819.1,4.51,Completed
683341,18,2022-11-01,Corolla,32518.88,5.68,Completed
683342,11,2022-11-14,Corolla,21921.64,4.16,Completed
683343,20,2022-11-28,Highlander,67876.51,5.77,Completed
683344,6,2022-11-11,Tundra,40882.39,3.86,Completed
683345,8,2022-11-13,Camry,43234.93,5.84,Completed
683346,15,2022-11-08,Tundra,58944.78,4.86,Completed
683347,4,2022-11-20,RAV4,34467.47,3.81,Completed
683348,17,2022-11-15,Prius,24021.52,4.51,Completed
683349,11,2022-11-14,Camry,30267.57,4.16,Completed
683350,19,2022-11-07,Sienna,45738.62,5.48,Completed
683351,15,2022-11-27,Camry,46577.25,4.86,Completed
683352,1,2022-11-26,Sienna,52029.35,5.24,Completed
683353,3,2022-11-22,Corolla,34418.43,5.69,Completed
683354,16,2022-11-22,Sienna,53863.24,6.06,Completed
683355,12,2022-11-22,Tundra,61425.6,5.65,Completed
683356,6,2022-11-20,Prius,25132.68,3.86,Completed
683357,8,2022-11-11,Camry,42789.56,5.84,Completed
683358,18,2022-11-02,Corolla,34596.32,5.68,Completed
683359,16,2022-11-18,Tacoma,51361.47,6.06,Completed
683360,15,2022-11-25,Corolla,33562.92,4.86,Completed
683361,20,2022-11-28,Camry,40770.29,5.77,Completed
683362,13,2022-11-12,Tacoma,50683.86,5.61,Completed
683363,4,2022-11-12,Corolla,22618.14,3.81,Completed
683364,16,2022-11-08,Corolla,36116.25,6.06,Cancelled
683365,6,2022-11-13,Highlander,50578.62,3.86,Completed
683366,6,2022-11-28,Highlander,51095.55,3.86,Completed
683367,12,2022-11-22,Sienna,60613.64,5.65,Completed
683368,5,2022-11-15,Camry,37417.31,5.34,Completed
683369,3,2022-11-16,Tundra,59725.29,5.69,Completed
683370,8,2022-11-28,RAV4,50307.56,5.84,Completed
683371,17,2022-11-23,Sienna,37865.75,4.51,Cancelled
683372,2,2022-11-19,Sienna,44320.95,4.0,Completed
683373,17,2022-11-13,Prius,26856.33,4.51,Completed
683374,12,2022-11-11,Tacoma,46024.21,5.65,Completed
683375,20,2022-11-02,Highlander,78773.35,5.77,Completed
683376,9,2022-11-17,RAV4,37189.64,4.4,Completed
683377,20,2022-11-02,Corolla,35236.56,5.77,Completed
683378,9,2022-11-19,RAV4,36636.61,4.4,Completed
