sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
472717,11,2020-03-25,Tundra,36017.67,4.16,Completed
472718,20,2020-03-09,Prius,31507.97,5.77,Completed
472719,4,2020-03-04,Tacoma,25720.34,3.81,Completed
472720,16,2020-03-09,Prius,35403.04,6.06,Completed
472721,14,2020-03-22,Highlander,59864.84,5.1,Completed
472722,20,2020-03-15,Corolla,29880.86,5.77,Completed
472723,11,2020-03-20,Corolla,20998.19,4.16,Completed
472724,9,2020-03-07,Tacoma,27113.2,4.4,Completed
472725,11,2020-03-24,Highlander,46651.39,4.16,Completed
472726,18,2020-03-12,Sienna,47265.2,5.68,Completed
472727,4,2020-03-16,Prius,20187.49,3.81,Completed
472728,18,2020-03-01,Corolla,30933.86,5.68,Completed
472729,1,2020-03-27,Sienna,39639.53,5.24,Pending
472730,17,2020-03-23,Tacoma,30331.44,4.51,Completed
472731,11,2020-03-27,Highlander,47623.68,4.16,Pending
472732,14,2020-03-07,Tundra,42135.91,5.1,Completed
472733,5,2020-03-18,Corolla,22776.64,5.34,Completed
472734,19,2020-03-10,RAV4,42687.03,5.48,Completed
472735,1,2020-03-30,Highlander,51882.8,5.24,Completed
472736,4,2020-03-10,Corolla,19085.87,3.81,Completed
472737,12,2020-03-12,Highlander,66455.83,5.65,Completed
472738,13,2020-03-07,Tundra,46997.11,5.61,Completed
472739,8,2020-03-19,Highlander,65551.72,5.84,Completed
472740,12,2020-03-07,Highlander,60234.59,5.65,Cancelled
472741,19,2020-03-14,Highlander,58722.78,5.48,Completed
472742,14,2020-03-04,Tundra,47983.7,5.1,Completed
472743,11,2020-03-14,Tacoma,32580.63,4.16,Completed
472744,7,2020-03-15,Highlander,58725.24,5.39,Completed
472745,13,2020-03-03,Camry,37371.51,5.61,Completed
472746,19,2020-03-25,Tacoma,38186.83,5.48,Completed
472747,16,2020-03-01,Highlander,63919.04,6.06,Completed
472748,15,2020-03-24,Prius,30238.76,4.86,Cancelled
472749,16,2020-03-31,Corolla,28423.96,6.06,Completed
472750,2,2020-03-06,Corolla,19699.06,4.0,Completed
472751,14,2020-03-13,Corolla,27090.05,5.1,Completed
472752,12,2020-03-09,Tacoma,42843.73,5.65,Completed
472753,1,2020-03-30,RAV4,38804.34,5.24,Completed
472754,10,2020-03-21,Tundra,34185.6,4.88,Completed
472755,20,2020-03-27,Tacoma,45330.7,5.77,Completed
472756,15,2020-03-19,Tundra,44258.81,4.86,Completed
472757,16,2020-03-13,Camry,36859.25,6.06,Completed
472758,18,2020-03-18,Sienna,54330.54,5.68,Completed
472759,13,2020-03-04,Tacoma,43571.7,5.61,Completed
472760,10,2020-03-13,Tacoma,29952.04,4.88,Completed
472761,20,2020-03-11,Highlander,59835.03,5.77,Cancelled
472762,18,2020-03-25,Camry,44113.3,5.68,Completed
472763,4,2020-03-31,Sienna,34411.58,3.81,Completed
472764,10,2020-03-08,Tundra,33185.47,4.88,Completed
472765,1,2020-03-30,Camry,29317.46,5.24,Completed
472766,10,2020-03-13,RAV4,33495.73,4.88,Completed
472767,13,2020-03-23,Sienna,46544.32,5.61,Completed
472768,10,2020-03-29,Camry,29840.47,4.88,Pending
472769,8,2020-03-08,Tacoma,40926.08,5.84,Completed
472770,14,2020-03-17,Camry,36916.74,5.1,Completed
472771,20,2020-03-06,RAV4,44009.28,5.77,Completed
472772,15,2020-03-05,Tacoma,40659.86,4.86,Completed
472773,5,2020-03-23,Highlander,57323.94,5.34,Completed
472774,13,2020-03-22,Camry,37871.89,5.61,Completed
472775,20,2020-03-12,Tundra,50643.78,5.77,Completed
472776,3,2020-03-07,Tundra,49453.38,5.69,Completed
472777,12,2020-03-21,RAV4,40542.3,5.65,Completed
472778,10,2020-03-18,Prius,23816.26,4.88,Completed
472779,17,2020-03-22,Corolla,20864.76,4.51,Pending
472780,3,2020-03-23,Highlander,62242.25,5.69,Completed
472781,8,2020-03-09,Tacoma,37073.43,5.84,Completed
472782,8,2020-03-22,Tacoma,44826.29,5.84,Completed
472783,6,2020-03-27,Camry,27004.46,3.86,Completed
472784,6,2020-03-20,Tundra,34533.89,3.86,Completed
472785,13,2020-03-28,Tacoma,41991.8,5.61,Completed
472786,17,2020-03-13,Tacoma,26845.75,4.51,Completed
472787,17,2020-03-31,Sienna,36643.57,4.51,Completed
472788,2,2020-03-12,Corolla,23065.74,4.0,Completed
472789,7,2020-03-22,RAV4,46406.32,5.39,Pending
472790,11,2020-03-20,RAV4,33533.19,4.16,Completed
